isEdited,title,userName,review,rating,date,body,id,modified
False,Upmc,Amazeyem,I can’t say how many times you saved me but the bills are outrageous.,5,2019-08-02 14:33:37,Hi -- thanks so much for taking the time to rate our app! ,10058681.0,2019-08-07T18:20:07Z
False,No landscape support on iPad and unable to accept ToC,Applidmail,"The app doesn't work in horizontal mode on an iPad, though even if it did it wouldn't matter since there is no way to click ""accept"" for the terms and conditions.",1,2020-10-26 14:23:24,Hi! We'd like to help resolve this issue. Please email us at MyUPMC_Feedback@upmc.edu.,18763692.0,2020-10-28T19:01:50Z
False,My UPMC app,13adf23,"Great app, does exactly what is supposed to do everything is in there your appointments, medical history, and medical reviews.",5,2019-08-01 11:29:43,Hi -- thanks so much for your feedback. We're so glad that you like the features of the MyUPMC app!,9979992.0,2019-08-02T17:11:28Z
False,It’s going great,Tropycana,Quick easy accessibility.,5,2021-10-18 13:18:40,"Hi there, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!
",25778410.0,2021-10-19T21:16:05Z
False,Can’t see my messages,Truther Consequenc,Help,5,2021-08-23 13:21:06,"Hello, we apologize for the inconvenience. We'd love the opportunity to answer any questions you may have to help resolve this issue, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu and we'll be happy to assist.",24740031.0,2021-08-26T16:01:35Z
False,Tap and that’s that!,standin' on my own two 2 feet,I think this is the best thing since sliced bread.,5,2022-02-04 15:02:43,"Hello, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!
",27903319.0,2022-02-07T18:50:34Z
False,Patient,Discontented Too,I on the other hand do not love this website!  It is not user friendly.  It advises I have a follow-up message from my doctor but I am never able to view it.  What’s the point?  So frustrating!,1,2021-03-21 16:18:53,"Hi, thanks for letting us know about the problem you're having viewing messages within the MyUPMC app. We are sorry that you've had a frustrating experience.  We'd love the opportunity to work with you to fix the problem. Please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu, and we will be happy to work with you to fix ths issue. Thank you so much.  ",21957752.0,2021-03-30T21:26:32Z
True,Unsatisfactory,ErnieO49,I recently could not log on. When I called for technical support the persons on the line were mostly incompetent. It took 4 tries to correct the problem. Supervisor refused to call me back. It was very frustrating.,1,2020-12-11 15:26:36,"Hi -- We are sorry that you've had a frustrating experience. We'd like to assist you. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",19301910.0,2020-12-11T15:26:36Z
True,Update needed for sync to calendars,babyyodadaddy,I used to be able to sync my appts to my google calendar and iPhone calendar and now it disappeared since the last update,2,2020-10-02 21:41:19,"Hi, thank you for the feedback. We're always looking for ways to improve the app! If you'd like, please send an email with a brief description of this suggestion to MyUPMC_Feedback@upmc.edu. Thank you so much!",16222008.0,2020-10-02T21:41:19Z
False,Review app,kallie bella,Love the app and new ability to schedule appointments. The one negative is the app seems to be unavailable from time to time.,4,2019-06-09 12:40:44,Hi Kallie -- thanks for your feedback and letting us know you love the app. We're so happy to hear you like the new scheduling feature too! We're sorry that you've had a frustrating experience with the app being down and would love to see if we can help. Please send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu. Thank you so much.,9096446.0,2019-06-10T15:30:03Z
False,Great when it’s working,gka0509,I don’t know if it’s just this month or what but it’s been unavailable and/or down for maintenance multiple times a day almost every day lately. Very frustrating.,2,2019-05-20 22:09:20,"Hi, thanks for your feedback and letting us know you've been having issues logging into your account. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu. Thank you so much.",8819558.0,2019-05-23T12:58:18Z
False,Nurse at absolute primary care,icing girl,Cindy at this office is the most wonderful and amazing nurse and human! So glad she’s there❤️,5,2020-05-29 18:31:01,We're so glad that you had a great experience!,16082968.0,2020-06-19T01:03:49Z
False,Goodbye to UPMC,1368540,"The site is great!
The health care providers are fantastic!
I will need to find new providers as I have Highmark insurance. 
Shame on the administrative board!",5,2019-06-21 19:45:07,Hi -- thanks so much for your review. We're so glad that you like MyUPMC and UPMC providers. We hope that the recent news on the agreement will be beneficial.,9347737.0,2019-06-25T17:06:52Z
False,Differences in app and website,Ungerj,The app does not have all the same functions as visiting the website but it is a nice and easy way to contact the pcp,3,2020-01-29 12:06:39,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been convenient for you!,13270848.0,2020-02-03T17:01:32Z
False,Well Made,R=Roll,Good for all the reasons you need medical care.,5,2021-03-03 14:09:40,Hi! We're so glad that you find the MyUPMC app to be a good tool for managing your health. Thank you for reviewing!,21515722.0,2021-03-08T14:13:33Z
False,Useless,dogbrain8,I had the older version of My UPMC and it worked fine. The new version requires an IOS of 13.0 which exceeds my phone’s capacity. All of my information is on the older app which I can’t access.,1,2022-04-07 20:06:00,"Hello, we're sorry for the inconvenience. Thank you for leaving your feedback as we're always striving to improve. For help, please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to assist. 

",29180301.0,2022-04-14T20:46:08Z
False,Great site,jsoldsoul,Very interesting and very easy to use,5,2020-10-26 19:59:26,We're so glad that you enjoy using the MyUPMC app! Thank you for writing a review!,18763693.0,2020-10-28T19:02:03Z
False,Review,Sunflowers mom,I like the say access of this program,4,2021-09-08 10:02:51,"Hello, we're so happy to hear you're enjoying the app. Thank you for leaving a review!
",25008094.0,2021-09-09T16:09:56Z
False,Helpful Healthful,djs630,Easy install. Easy to use. Syncs with. other devices.,5,2020-05-10 14:30:43,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200603.0,2020-09-30T15:54:01Z
False,Very helpful,Chelly T,This is a very helpful app.  It allows me to review all my records and see results of test.,5,2019-09-18 15:52:09,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200755.0,2020-09-30T16:01:04Z
False,MyUPMC,Barb🤟🏻,I like that  eady check from that and more privacy for health btw Dr’s and me. With information. I like MyUPMC  👍🏻,5,2021-10-30 16:31:35,"Hi there, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!",26011719.0,2021-11-01T13:56:59Z
True,Lucy’s review.,Lucy SB,"I love MyUPMC charting.  It’s great to see results quickly.  And sometimes I forget what the doc said and I will find it on the chart from my visit.  

Thank you

Update:   
Can you please combine My Key Care with My UPMC?   Sometimes the information goes to My Key Care  instead of My UPMC?

Thanks again,
Lucy",5,2019-06-29 10:05:05,Hi Lucy -- thanks so much for your feedback. We're so glad that you find the app so helpful!,9407348.0,2019-06-29T10:05:05Z
True,Excellent,Buckwheezer37,Get immediate help on phone whenever I need it.,5,2020-11-05 19:19:39,We're so glad that you enjoy using the MyUPMC app! Thank you for writing a review!,18921321.0,2020-11-05T19:19:39Z
False,Excellent care,KingsOfTrivia22,Hands down they saved my life on 2 occasions.,5,2019-11-24 06:33:14,Hi! Thanks so much for your review. We are so happy to hear that you've had a good experience. ,12086104.0,2019-11-27T13:52:24Z
False,The best patient care you’ll ever experience !,KiLLBiLL048,Super satisfied !,5,2021-05-19 13:14:47,"Glad to hear! We're so glad that you had a positive experience and are enjoying the MyUPMC app. Your feedback is important to us, thank you for reviewing!",22923658.0,2021-05-20T20:44:24Z
False,No difference,niko 2016,Still can’t access med records,5,2019-03-12 13:52:44,"Hi, thanks for letting us know that you're having a problem. You should be able to access your medical record. We would love the opportunity to help fix the problem. Please send an email with a brief description of the issue and the type of phone you have to MyUPMC_Feedback@upmc.edu. Thank you so much.",7717221.0,2019-03-13T18:34:08Z
False,Love it,eon145,I love the hub here and I really love UPMC and the staff. This platform is easy to use and very informative.,5,2022-04-01 12:15:36,"Hello, we're happy to hear you've had a great experience and are enjoying the app. Thank you for leaving a review!
",29180251.0,2022-04-14T20:43:01Z
False,Upmc,shoppella,Force me to write a review every time I open the ap,5,2021-09-16 18:44:32,"Hello, thanks for telling us about the issue you're having with the app. We'd love the opportunity to help walk you through any issues you may be experiencing or listen to any additional feedback you may have. Please call 1-866-884-8579 or email MyUPMC_Feedback@upmc.edu and we'll be happy to assist. Thanks for taking the time to leave your feedback.",25211429.0,2021-09-20T15:13:51Z
False,Very convenient for the home bound,TioJack21,Very nice service,5,2021-09-07 19:29:21,"Hello, we're so glad to hear that you had a great experience and find the app helpful in managing your care. Thank you for leaving a review!
",25008086.0,2021-09-09T16:09:29Z
False,Russ,Russ and Jess,Videos keep pausing then app just closes part way through the video.,3,2020-05-22 13:28:08,"We are sorry that you've had a frustrating experience and are constantly looking for improvements. We'd like to hear from you directly. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",16082944.0,2020-06-19T01:02:08Z
False,App Unreliable,dlftlb,Unhappy with this App. Most of the time I try to open the app-it always reads System Error-unavailable at this time. When it does work-I like it -but it’s not very often.,2,2019-02-26 02:18:22,"Hi, thanks for your feedback and letting us know that you're having a problem with the MyUPMC app. We're sorry that you've had a frustrating experience and would love the opportunity to help fix the problem. Please send an email with a brief description of the problem and the type of phone you have to MyUPMC_Feedback@upmc.edu. Thank you so much.",7712571.0,2019-03-13T13:27:17Z
False,IPad version?,mrty62,When will this be available for my iPad? It’s so much easier to read on the bigger screen.,3,2018-12-28 01:13:56,"Hi, thanks for taking the time to send us your feedback about an iPad version. We wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048375.0,2019-04-03T20:23:18Z
False,Error,App-upmc review,I can’t pre-register anymore on the app. I receive an error message. It’s hard to get ahold of anyone to correct this issue.,2,2022-03-01 13:50:38,"Hello, thanks for letting us know about the problem you're experiencing with the app. We're sorry you've had a frustrating experience. We've passed this feedback along to our technical team. For further questions, please email MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579, and we will be happy to assist.",28388396.0,2022-03-04T18:03:18Z
False,iPhone,kb332211,App does not work properly.    Kicks you out all the time.  Terrible.  Only works properly with computer access.    Need to update your technology for iPhone usage.,1,2021-01-21 16:05:10,"The MyUPMC app was undergoing technical maintenance which led to a disruption of service. We understand the importance of being able to access your medical records and invite you to try using the app again. If you are still experiencing issues, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu.",20788013.0,2021-02-01T16:41:57Z
False,Not easy to use,Lar718,"I find this app hard to use. Maybe it’s because I’m new, but I don’t like it.",3,2020-06-15 17:21:56,"Thank you for the feedback. We're always looking for ways to improve the app! If you'd like, please send an email with a brief description of this suggestion to MyUPMC_Feedback@upmc.edu. Thank you so much!",16082938.0,2020-06-19T01:01:36Z
False,Adequate but not spectacular,Srmunarc,"App basically does its job.
Does not rotate to landscape view on phone or pad
Does not allow multiple addressees for messages, e.g. doctor and PA or CNP.",3,2020-05-22 19:05:00,"Thank you for the feedback. We're always looking for ways to improve the app! If you'd like, please send an email with a brief description of this suggestion to MyUPMC_Feedback@upmc.edu. Thank you so much!",16082925.0,2020-06-19T01:00:38Z
False,Paying a bill,Gttaluvteaching,"I paid my bill in full amount, yet the app does not show it’s paid.",3,2019-11-16 16:22:26,"Hi -- thanks so much for the review and feedback. It takes a couple of days for the payment information to get updated. If you continue to have issues with your bill, please call 1-844-591-5949 or email patientstatements@upmc.edu. Thanks so much!",11916421.0,2019-11-18T21:03:48Z
False,Perfect,Tj the D,Perfect in every way. God Bless u UPMC and all that make u so GREAT. I thank u all every day.,5,2020-12-18 00:05:58,,,
False,UPMC App,Lisa.501,Love the application and I just started recently to use.  Keep up the great work!,5,2019-06-13 14:23:35,Hi -- thanks so much for the review. We're so glad that you love the app. We will continue to add more features to make managing your health easy. Thanks again for your time!,9176639.0,2019-06-14T19:54:29Z
False,Great Way To Communicate With Providers!,Bluesman Bill,"Nice way to send requests and review test results, review your medical test results and televisit!",4,2020-10-14 17:56:21,Thank you for leaving a review! We're so glad that you enjoy using the MyUPMC app!,18574661.0,2020-10-19T15:01:24Z
False,"App needs work, website better",brianqqwwee,Webpage interface has more options. App is a little bare bones. Particularly the messaging portion.,3,2019-12-26 19:57:49,Hi -- thank you so much for your feedback. We would love to hear more about what you'd like to see in the MyUPMC Messages feature. Please send an email to MyUPMC_Feedback@upmc.edu and tell us more. Thank you so much.,12617899.0,2019-12-27T18:48:40Z
False,Logging In,Logger999,"I keep setting up facial ID to log in, but it never takes.",4,2019-07-18 15:54:55,"Hi -- if you actively log out of your account, then the credentials for FaceID will be deleted. Simply closing the app will keep your FaceID information in the app. We hope that helps!",9810511.0,2019-07-23T17:39:47Z
False,Only works in iPhone,mad in pgh,Apparently you think everyone only uses iPhones. How about all those who use iPads? We are now stuck using a browser again. Very poor customer service on your end.,1,2018-11-08 15:56:55,"Hi, we wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048390.0,2019-04-03T20:24:56Z
False,After visit summaries,Radiogirl1027,"Please advise not all doctors, are posting after visit summaries.",4,2021-04-20 23:44:30,"Hello, thank you for taking the time to review! We're always looking for ways to improve the app and your feedback is very important us. We'll share your comments with the team to review.",22400804.0,2021-04-22T15:11:07Z
False,Garbage,AdamRandomNumberSequence,"Wife has Aetna, can schedule appointments via the app. I have UPMC insurance, nope, can’t schedule. Not eligible or some BS. Great medical provider, one of the best in the country, but technology? Ask em about their websites / resources that require Internet Explorer. My HIPAA protected information feels so secure.",1,2020-06-30 00:44:44,Hi Sean -- We are constantly looking for improvements. We'd like to hear from you directly. Please send an email with a brief description of your suggestion to MyUPMC_Feedback@upmc.edu.,16434613.0,2020-07-06T13:09:47Z
False,Keeps closing,amie412,Bug keeps closing the app while in use. Also can’t see this writing bc the font is white. Lots of quirks.,3,2019-11-15 15:51:35,"Hi, we are sorry to hear about the problem you've been having trying use the app. We would love to help you with your problem. Please send an email to MyUPMC_Feedback@upmc.edu so we can assist you. Thank you so much.",11916401.0,2019-11-18T21:00:56Z
False,Joan,Slucas13,I love that I can see upcoming appointments and test results.,5,2020-09-24 05:14:38,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200437.0,2020-09-30T15:45:40Z
False,Very Handy,Maynard Krebs,Even a Luddite can appreciate this technolgy. No excuses for missing an appointment too.,5,2020-04-22 13:59:19,,,
False,UPMC App,IrishLass004,Like easy access. Like how test results are presented and graphed. Overall very good.,5,2019-06-16 12:12:19,Hi -- thanks so much for the review. We're so glad that you find the app convenient and informative. Thanks again for your time!,9212767.0,2019-06-17T18:59:09Z
False,Never opens,Dlhml,"Seriously what’s the point of an ap to monitor your healthcare and it NEVER works?

I’ve uninstalled and re-installed and no luck. I have all the latest updates for my phone.  So it’s the Ap!",1,2020-06-11 21:48:45,"We are sorry that you've had a frustrating experience and are constantly looking for improvements. We'd like to hear from you directly. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",16082909.0,2020-06-19T00:58:44Z
False,UPMC health plan,Waltstru,I have been impressed with how accessible it has been with my UPMC for life health plan.,5,2019-07-03 13:53:43,Hi -- thanks so much for your feedback. We're so glad that you find the app so helpful!,9516995.0,2019-07-05T14:41:51Z
False,App does not support rotation! Why not?,rotation fix,Not sure why the app has not yet fixed the rotation issue.  Makes it very difficult to work on iPad when the rotation will not work.,1,2021-09-29 15:01:48,"Hello, we're sorry to hear that you had a negative experience. We'd love the opportunity to help walk you through any issues you may be experiencing or listen to any additional feedback you may have. Please call 1-866-884-8579 or email MyUPMC_Feedback@upmc.edu and we'll be happy to assist. Thanks for taking the time to leave a review!",25443028.0,2021-10-01T15:06:30Z
False,No log off,kkkmmmpptq,"Easy to use app, but concerned there is no log off.",4,2019-10-25 20:17:28,"Hi! Thanks so much for your review. We are happy to hear that you think the MyUPMC app is easy to use. If you'd like to log out, you can go to Account/Settings/Log Out. Please note that if you log out of your account, your username will be deleted. If you set up User Passcode or Fingerprint in the app Settings, you will be able to close the app and it will store your username. Then you can use your passcode or fingerprint to easily log in easily. We hope that helps!",11781556.0,2019-11-11T17:28:48Z
False,Family Doctor visits,C. D. Stickline,"Since UPMC TOOK control of my family doctors office I now find it next to impossible to get appointments and they change Doctors there like you change your underwear. UPMC 
Service is worse than horrible.

Charles Stickline",1,2019-07-17 20:51:48,,,
False,Easy to use,Tiggers40,Easy to use,5,2021-06-12 00:15:17,"Hi there, we're so glad to hear that you are enjoying the app! Your feedback is important to us, thank you for reviewing!
",23376344.0,2021-06-14T16:16:41Z
True,Nothing has updated since 2015,Gramisul,Still waiting to get my information updated.,2,2019-06-17 17:43:30,"Hi, thanks for your feedback and letting us know that you're having a problem with the MyUPMC app. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu. Thank you so much.",8481426.0,2019-06-17T17:43:30Z
False,Old eyes,patientkd,"Doesn’t work on the iPad. Not good for your older patients who have trouble reading the small iPhone screen, especially concerning testing results.",2,2018-11-15 18:05:41,"Hi, we wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048388.0,2019-04-03T20:24:34Z
False,Pop ups,22cool4you,Stop having pop ups when you first sign in PLEASE!,3,2020-10-14 14:05:06,"Thank you for the feedback! If you'd like, please send your suggestion to MyUPMC_Feedback@upmc.edu.",18574675.0,2020-10-19T15:01:55Z
False,Great app,kimritt,It’s easy to use . And I hv my test results back fast and it’s discreet.,5,2019-06-19 04:27:35,Hi -- thanks so much for your review. We're so glad that you find the app convenient!,9345700.0,2019-06-25T14:46:08Z
False,Add to calendar,Jennw2002,Please put the “Add to calendar” feature back in the app,4,2020-09-24 16:25:18,"Hi, thank you for letting us know that you miss this feature. We're always looking for ways to improve the app. If you'd like, please send your feedback to MyUPMC_Feedback@upmc.edu",18304239.0,2020-10-06T13:05:23Z
False,Video appointments crashes every time,Reviewer457788,"Today is the second time I’ve had a video appt and the app crashed every time I selected “start video appt”. This is disappointing. Iphone 11, iOS 13.4.1",1,2020-08-21 15:50:47,"Hi, we're sorry that you had a frustrating experience. We'd like to help you with this so it doesn't happen in the future. If you'd like, please email MyUPMC_Feedback@upmc.edu.",17520420.0,2020-08-26T17:24:16Z
False,UPMC web page,yvonne fox,I received a message that there was a follow up on my call today with Dr Simmons but I can’t find it.,3,2020-04-30 21:29:19,,,
False,New To My UPMC,kippersun,This makes it easy when the wife asks what the dr. said!,5,2019-07-25 22:09:24,Hi -- thanks so much for your feedback. We're so glad that you (and your wife) find it helpful! ,9868588.0,2019-07-26T20:21:44Z
False,Okay.,chelsycc,Some numbers aren’t updated as they are disconnected,3,2021-06-24 18:41:11,"Hello, thanks for telling us about the problem you're having as we're always looking for ways to improve. We apologize that you've had a negative experience and have passed this along to our technical team for review. Should you need any additional help, please send an email to MyUPMC_Feedback@upmc.edu or call our support line at 1-866-884-8579 and we'll be happy to assist.
",23634419.0,2021-06-28T15:55:08Z
False,Dr. Soose,BabyGS999,Absolutely amazing app. Got everything at your fingertips. Dr. Soose is an amazing Doctor and Surgeon.,5,2021-06-12 17:55:21,"Hi there, we're so glad to hear that you are enjoying the app and had a great experience! Your feedback is important to us, thank you for reviewing!
",23376347.0,2021-06-14T16:16:49Z
False,SoSo,bill9810,Disappointing that only some of my appointments are listed in the app.,5,2019-06-20 00:36:07,"Hi, thanks for your feedback and have passed it along to our team. If you have any more suggestions, please send an email to MyUPMC_Feedback@upmc.edu. Thank you so much.",9347776.0,2019-06-25T17:13:59Z
False,Don’t Like it!,Meanjean!,"I like the old Test Results better, I could very easily compare previous results🤮",3,2019-05-28 00:52:48,"Thanks for taking the time to write a review and share your thoughts. Your feedback is very important to us, and we will share your comments and suggestion about the comparison chart with the team that works on features! Thanks again!",8899799.0,2019-05-28T13:36:50Z
False,Info missing,klinedl,"When reviewing bloodwork there used to be graphs, charts and normal range levels. I am not seeing that today. Bring them back!",2,2019-12-05 15:49:12,Hi! Thanks so much for your review and letting us know your feedback. I have passed your feedback along to our product team so we can continue to improve our app. ,12387364.0,2019-12-13T22:19:56Z
False,💯,Tay Atwood,The best app every   Thanks so much,5,2021-12-22 18:15:10,"Hello, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!",27128176.0,2021-12-29T15:54:18Z
False,UPMC App,Bob from Dormont,Very convenient and easy to use.,5,2021-04-12 15:47:31,"Hi Bob! We're so glad that you find the MyUPMC app to be a good tool for managing your health. Thank you for reviewing!
",22241400.0,2021-04-14T13:20:33Z
False,Doctor search not working,Jeanniek19,"The search for a doctor is pulling doctors 109s of miles away, I update to my address and it still pulls the same doctors",1,2021-01-28 11:00:10,"Thanks for taking the time to share your experience. Your feedback is very important to us, and we will share your comments with the team to review. We invite you to try using the app again. If you are still experiencing the same, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu.",20788119.0,2021-02-01T16:46:14Z
False,Graphs,obiscience,Nice app yet where can you see values of results over the years for labs???,3,2020-09-26 13:27:06,"Hi, we're always looking for ways to improve the app. If you'd like, please send your feedback to MyUPMC_Feedback@upmc.edu",18304677.0,2020-10-06T13:24:14Z
False,Review,grandam7778,So far been please with the Upmc app,5,2020-09-11 21:01:58,We're so glad that you enjoy using the MyUPMC app. Thank you for leaving a review!,18304295.0,2020-10-06T13:08:00Z
False,Great app,cindy.jones,I love how great and accurate the app is.,5,2022-03-29 20:08:12,"Hello, we're happy to hear you're enjoying the app and finding it easy to use. Thank you for leaving a review!
",28905564.0,2022-03-31T21:00:31Z
False,Couldn’t Create An Account,gibson85,Gives non-specific error when I try and create an account. This should be a seamless process and it is not. Now I need to call tech support. What a pain.,1,2020-05-07 12:59:09,"Hi -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",15855612.0,2020-06-08T17:41:23Z
True,Unusable on iPad,rickobe,"The update to the MyUPMC iOS app is nice, EXCEPT: On the iPad, it does not rotate when the device is in landscape orientation. This is a violation of Apple’s developer guidelines. It makes the iPad app unusable for me since my iPad is always in a dock with a keyboard. Please fix this.",1,2019-10-25 13:35:18,"Hi, thanks for sending your feedback. We appreciate hearing from our users on how we can improve their experience across various devices and give them better access to their care. Your feedback is important to us, and if you would like to share more, please email MyUPMC_Feedback@upmc.edu. Thanks so much.",5878310.0,2019-10-25T13:35:18Z
False,Suggestion,hjw83,It would be nice if I didn’t have to type in my user name and password every time I go to log in.,1,2021-07-06 15:57:59,"Hi there, thanks for taking the time to leave your feedback, we will share your comments with the team to review as we're always looking for ways to improve. In the meantime, should you have any questions please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to assist.",23804739.0,2021-07-07T18:47:18Z
False,Website,danCU1,It’s always a nightmare. Especially when paying.,1,2021-05-24 14:04:39,"Hello, thanks for telling us about the problem you're having. We're sorry that you've had a frustrating experience. We'd love another opportunity to walk you through any functions as your feedback is very important. For more help, please send an email to MyUPMC_Feedback@upmc.edu or call our support line at 1-866-884-8579 and we'll be happy to assist.",23008096.0,2021-05-25T19:39:28Z
False,Appointments,Smoochiex2,Easy,5,2022-01-31 15:26:57,"Hello, we're so happy to hear you're enjoying the app and finding it easy to use. Thank you for leaving a review!
",27834297.0,2022-02-03T18:07:28Z
False,"Convenient, Efficient and Time Saver",DiabetesDiva,..,5,2019-12-26 17:46:17,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been convenient for you!,12617885.0,2019-12-27T18:46:46Z
False,You won’t allow members to write a review,UPMC is broke,Review section is broken. You can’t see what you are typing.,1,2020-07-20 18:05:46,"Hi -- thank you for bringing this to our attention.  We'd like to hear from you directly to better understand what you are experiencing. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",16854564.0,2020-07-24T17:42:33Z
False,Website,UPMC4u,I have been trying to get my test results since Sunday AM and the website has been down. Very frustrating.,1,2019-05-13 16:36:48,"Hi -- thanks for your feedback and for letting us know about the problem you're having getting to your test results. We're sorry that you've had a frustrating experience. We are working to resolve the issue, but in the meantime, you can access your test results at MyUPMC.com. Thanks so much for your patience.",8666375.0,2019-05-14T14:18:03Z
False,Test results not getting to portal,21 bill 21,Last blood draw results didn’t get posted to portal and previous one did not have all the results listed.,1,2020-04-23 14:24:23,"Hi -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",15855605.0,2020-06-08T17:41:05Z
False,Changes?,montmayor,I was very happy with the old version,3,2019-10-02 18:56:38,Hi -- thanks so much for your feedback. We hope that as you get more used to the new version that you'll be happy with it too! ,11104393.0,2019-10-07T15:56:28Z
False,No Immunization records?,Jen’s M,"Why wouldn’t the app include immunization records??? Also, can’t access my 15 daughter’s info.",3,2018-11-15 19:58:20,"Hi, thanks for letting us know about the problem you're having finding immunization records on the MyUPMC app. When you log into the app, you will be able to find immunizations under Health Summary in the Medical Summary section. We are sorry that you've had a frustrating experience accessing your daughter's information. Please email us at MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579, and we can work with you to help solve your problem.Thank you so much.",6014214.0,2018-11-19T20:41:46Z
False,Helpful,dunnagen,I am very satisfied.,5,2019-12-21 02:06:44,Hi! Thanks so much for your review. We're so happy to hear that you've had a good experience with the MyUPMC app!,12552408.0,2019-12-23T18:23:24Z
False,Review,GLADY8R,App is offline too many times.,3,2019-06-30 11:48:40,"Hi, thanks for letting us know you've been having issues logging in. We would love to understand more about when you're having the issues and would love to see if we can help. Please send an email with more details to MyUPMC_Feedback@upmc.edu. Thank you so much.",9448310.0,2019-07-01T19:45:05Z
False,Useless,mbeth83,I cannot even begin to use this app because I can’t log in. It says there is an error. Yet I can log in on my web browser.,1,2018-12-04 16:37:36,"Hi, thanks for letting us know about the problem you're having logging into the MyUPMC app. We are sorry that you've had a frustrating experience. Your feedback is very important to us, and we'd love the opportunity to work with you to fix the problem. If you'd like, please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu, and we will be happy to work with you to fix this issue. Thank you so much.",6259299.0,2018-12-05T17:24:01Z
False,App quality,pelê,The app does not show the entire lab results—the website does.,1,2021-08-04 01:13:22,"Hello, we understand the importance of being able to access your medical records and apologize for the inconvenience. We'd love the opportunity to answer any questions you may have, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu.",24336476.0,2021-08-05T13:29:54Z
False,My healthcare in a nutshell!  I love this app!,Adele Wyse,I I,5,2021-03-31 20:52:53,"Hi Adele! We're so glad that you find the MyUPMC app to be a good tool for managing your health. Thank you for reviewing!
",22016993.0,2021-04-02T13:45:03Z
False,myUPMC,rskrit,"Pretty bides good access to most information, but some is pending the details produced by the physicians. 

Comparing certain test results should be easier. 

Implementation of iPhone Touch ID needs corrected. 

Logos should be easier than account > settings > logout.",3,2019-06-19 05:41:26,"Hi, thanks for your feedback. We have logged your suggestions for our team so we can continue to improve the app for our users. If you have any more thoughts, please send an email to MyUPMC_Feedback@upmc.edu. Thank you so much.",9347756.0,2019-06-25T17:09:20Z
False,Thanks,mike papale yo,Upmc is the best insurance for anyone in the Pittsburgh or greater Pittsburgh area.,5,2021-04-09 14:40:21,"Hi, Mike! We're so glad that you had a positive experience and are satisfied with your care. Thank you for reviewing!",22196363.0,2021-04-12T15:40:34Z
