userName,date,isEdited,review,rating,title,id,body,modified
Duo09,2020-06-12 16:25:31,False,I get this message ‘Our new app will be available to you soon! every time I try using the app. Ver: 2.7.2,1,Not working,15998369.0,"Hello, we're sorry to hear that you've been having this experience, we can understand why not being able to access the application would be frustrating. If you could, please email us at Sydney@anthem.com with your username and we would be glad to look into this for you. Thank you. ~ Sydney ~",2020-06-15T15:21:04Z
RayelleeeeR,2020-04-22 00:04:43,False,Love this app.  Very easy to navigate.,5,Nice.,14868701.0,"Hi, thank you for taking the time to share your feedback with us! We're always glad to see Members having a positive experience. If you have any questions, or want to share additional feedback with us, please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-04-23T16:05:54Z
Stacey144000,2022-01-12 11:06:52,False,Good app. Easy to use.,5,Good app,27429275.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to see that a Member is having a positive experience. If you have any questions or want to send us additional feedback please email us at Sydney@anthem.com! Thank you. ~ Sydney ~",2022-01-13T19:14:59Z
sathyaraj devaki chandrasekar,2019-09-01 21:58:20,False,Well designed app and fulfills all my needs.,3,Awesome mobile app...,,,
3nv1r0nm3nt,2021-11-06 14:55:41,False,iPhone 13 Pro. I can’t ever use Face ID to sign in. It always prompts for password even though Face ID toggled on in settings.,1,FACE ID BROKEN,26174728.0,"Hello, thank you for taking the time to share your feedback with us. If you could please try and set FaceID again. If that does not work, please email us at Sydney@anthem.com with your username and a brief description of what your encountered. Thank you. ~ Sydney ~",2021-11-09T17:04:42Z
anitanotherbeer 2,2020-04-15 17:56:31,False,I’m not able to find any info on this app.,1,"Useless, unless you want an image of your ID card,",14735624.0,"Hello, we're sorry to hear that you've had issues navigating the app. If you would, please email us at Sydney@anthem.com with your username and we'll look into this for you right away. Thank you! ~ Sydney ~",2020-04-17T14:56:15Z
RACHdeannnnnn,2020-03-24 02:10:48,False,"Omg! What’s the deal? I have deleted and downloaded this app three times and every time I open it, it immediately crashes. What’s going on??",1,CRASHES EVERY TIME I OPEN THE APP,14241640.0,"Hello, we're sorry to hear that you've been having issues with the app. We can understand why it would be frustrating. If you could, would you please email us at Sydney@anthem.com. We're here to help! Thank you.

~ Sydney ~",2020-03-25T14:18:31Z
Trking3,2020-03-21 02:38:48,False,"I have a new iPad 7th generation with current iOS. When I try to download Sydney, it says not compatible with this device. Why.?",1,iPad,15930836.0,"Hello, we're sorry to hear you've been having issues accessing the application. We can understand how that would be frustrating. If you are still facing issues accessing this app from your iPad please email us at Sydney@anthem.com with your username and we can look into this for you.  Thank you! ~ Sydney ~",2020-06-11T19:08:35Z
bev3582,2020-03-10 11:58:47,False,I never had trouble with the Anthem app. Now we’re given this as a replacement.  Why bother?  This app is all but useless. I’m very angry!,1,This app is all but useless.,13969876.0,"Hello bev3582, we're sorry to hear that you've had a negative experience. If there is a specific feature or issue you're facing please let us know at Sydney@anthem.com. We want get you up and running! Thank you.

~ Sydney ~",2020-03-10T17:54:09Z
Willow345,2019-10-02 12:20:27,False,"I registered, the app said it found me and then the screen went blank.",1,Blank Screen,11044354.0,"Hi Willow345. Thanks for letting us know! We have released an update to the app that should address this issue. If you would like us to confirm that your issue is resolved with this latest update, please provide your username to us at Sydney@anthem.com so we can investigate. 
~ Sydney ~",2019-10-03T18:26:26Z
wefkvkw;efv;kwb;kfrvb;kwrfv,2022-03-09 22:01:14,False,"Let’s fix this app.  Better yet, let’s get a actual national healthcare system.",1,Useless for submitting a simple COVID test claim,,,
!applesucks!,2021-10-06 15:41:18,False,don’t be cute with the name. Health should be in name so search will find it.,2,dumb name choice,,,
Goldmahn,2022-02-28 18:26:50,False,"How is it, in this day and age, that I can add my coffeeshop loyalty card to my Apple Wallet but not my health insurance ID?",2,No Apple Wallet support?,28518532.0,"Hello, thank you for taking the time to share your feedback. Apple Wallet integration is a commonly requested feature, and one we are currently testing. The Anthem Health Pass feature will be coming for the iOS Sydney Health app, this feature will allow you to store ID information to Apple Wallet! If you have any additional questions or want to share more feedback, please reach out to us at Sydney@anthem.com! Thank you. ~ Sydney ~",2022-03-11T14:24:36Z
GIVE US THE SONG,2021-01-25 20:57:50,False,I get signed in and the app just keeps crashing.,1,App keeps crashing,20715948.0,"Hello, thank you for sharing your experience with us. We are aware of a defect that can cause crashing for some members. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-01-28T18:49:34Z
App Shmap,2021-01-04 20:36:39,False,That pretty much sums it up.,1,Crashes every time I try to open it.,20410904.0,"Hello, thank you for sharing your experience with us. Knowing what issues our Members are seeing helps us create a better experience for everyone. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-01-14T20:05:24Z
ReallyUpsetPerson😒,2020-09-15 17:00:42,False,I was trying to get in contact with a primary care physician and all the phone numbers on the app are incorrect.,1,PHONE NUMBERS PROVIDED ARE WRONG,18004877.0,"Hello, thank you for taking the time to share your feedback with us. We can understand why an experience like that would be frustrating. If you could please email us at Sydney@anthem.com with your username and we'll look into this further for you. Thank you. ~ Sydney ~",2020-09-21T16:35:33Z
DynamiteReviews,2020-01-13 06:36:05,False,"I’m not jailbroken but it won’t let me use the app. This needs fixed, I kinda need to access my stuff......",1,Broken,12936405.0,"Hello DynamiteReviews, if you are getting a notice that your device is jailbroken when it is not, please reinstall the application. If the issue persists, please reach out to us at Sydney@anthem.com so we can capture additional information. Thank you.

~ Sydney ~",2020-01-15T18:53:09Z
Dr. K1ll1nger,2019-09-28 00:17:35,False,I just want to see my insurance card but it keeps crashing.,1,Doesn’t work,11005200.0,"Hi Dr. K1ll1nger! Sorry to hear you can't get your insurance card! Please send us your username and whether you are trying to access your insurance card from the chat or from the menu to Sydney@anthem.com. We want to get this resolved for you.

~ Sydney ~",2019-10-01T19:51:19Z
2fatforsure,2019-09-09 20:57:07,False,"Can’t view benefits in this app, just like the last one. Useless. 
Update: still unable to view benefits. 9/9/19",1,Unable to view benefits,10894829.0,"Thanks for your feedback!  We are sorry your benefits information isn't available. Please send us an email at Sydney@anthem.com with your username and any other details related to the problem you're having. We would be happy to investigate this problem and resolve the issue for you.
~ Sydney ~",2019-09-25T20:11:13Z
MysticMaven,2021-02-11 15:50:52,False,Doesn’t even work with Apple Wallet like it says it does. More garbage from a health insurance provider.,1,Garbage,21171673.0,"Hello, thank you for taking the time to share your feedback. Apple Wallet integration is a commonly requested feature. The Anthem Health Pass feature is coming soon for all Members using the iOS Sydney Health app. This feature will allow you to store ID information to Apple Wallet! If you have any additional questions or want to share more feedback, please reach out to us at Sydney@anthem.com! Thank you. ~ Sydney ~",2021-02-19T19:06:26Z
HarrySaxxxx,2019-12-14 18:09:09,False,"As soon as I open the app, I get a message the app won’t work on rooted or jail broken devices. My iphone is NOT jailbroken.",1,Can’t use,12424237.0,"Hi HarrySaxxxx. Thanks for your feedback. We are actively working on a resolution to this problem. If you'd like us to keep you updated, please email us at Sydney@anthem.com. 
~ Sydney ~",2019-12-16T14:59:49Z
DWesleyGrant,2020-08-18 21:12:59,False,This is a great app; It is VERY easy to navigate...!!!,5,Great app...!!!,17404076.0,"Hello, thank you for taking the time to share your feedback with us. We are always glad to hear about a member having a positive experience. If you have any questions, or want to share additional feedback, please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-08-20T16:23:12Z
Shaydaaa,2022-01-26 21:33:50,False,It’d be great if Anthem Blue Cross Medical ID cards would be available to add to Apple Wallet,3,Insurance Card on Apple Wallet,27854754.0,"Hello, thank you for taking the time to share your feedback. Apple Wallet integration is a commonly requested feature, and one we are currently testing. The Anthem Health Pass feature will be coming for the iOS Sydney Health app, this feature will allow you to store ID information to Apple Wallet! If you have any additional questions or want to share more feedback, please reach out to us at Sydney@anthem.com! Thank you. ~ Sydney ~",2022-02-04T18:47:52Z
HolyClam,2021-08-04 01:03:46,False,Now I can’t log in. How do I get help?,1,New update must have broke something,24340921.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username, your OS version, and a brief description of any errors you encountered. We would like to investigate this further. Thank you. ~ Sydney ~",2021-08-05T18:28:42Z
teriblegame,2020-02-07 22:00:01,False,Feel like this app was made to prevent me from checking anything.,1,Super slow,13401351.0,"Hello teriblegame, thank you for taking the time to share your experience with us. If you could, please email us at Sydney@anthem.com with your username and we'll take a closer look at this with you. Thank you.

~ Sydney ~",2020-02-10T15:07:36Z
thistletan,2022-03-15 21:52:39,False,"Cannot quit out of seeing EOB as PDF.  Must quit application.  On restarting, the app complains that it crashed ...",1,Broken ...,28704149.0,"Hello, thank you for taking the time to share your feedback with us. If you have any questions or want to share additional feedback with us or need support, please email us at Sydney@anthem.com. Thank you. ~ Sydney ~",2022-03-21T22:07:54Z
Shipt Iser,2022-02-10 03:56:54,False,Hard to navigate.  I put in type of treatment:  it says no providers,1,Xxx,,,
SPFGirl,2022-01-26 02:29:22,False,Your template for helping people is ridiculous….,1,Rating,27707986.0,"Hello SPFGirl, thank you for taking the time to share your feedback with us. We're sorry to hear that you were unable to get the assistance you need. We tried to see if the username SPFGirl was connected to your Username for Sydney, but we did not find any results. If you could please email us at Sydney@anthem.com with your username and a brief description of what was not working for you. We would like to make sure you get the help you needed! Thank you. ~ Sydney ~",2022-01-27T21:41:40Z
PsychicaSamba,2021-12-29 15:05:13,False,Can’t submit a claim. “Something” always goes wrong. The jittery keyboard is unusable.,1,How is this 5 stars?,,,
Adion Le,2021-12-09 03:34:46,False,Unusable.,1,Phone automated system is broken,26834154.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to investigate this further. Thank you. ~ Sydney ~",2021-12-14T19:31:03Z
Banker3993,2021-11-10 05:53:32,False,Worse app I have ever used. Constantly freezes. Not useable.,1,Worse App Ever,26303163.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the application, and where you faced problems allows us to improve the experience for all. If you could, please email us at Sydney@anthem.com with your username and any error messages you have received. We would like to look into this further. Thank you. ~ Sydney ~",2021-11-16T15:19:39Z
yu tins,2021-01-03 18:11:55,False,Still can not open it,1,It forced termination,20410909.0,"Hello, thank you for sharing your experience with us. Knowing what issues our Members are seeing helps us create a better experience for everyone. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-01-14T20:05:43Z
Oo kook,2022-05-31 21:31:21,False,They don’t care about YOU,1,Bad customer service,,,
sassy843,2022-05-28 11:32:04,False,"This app used to work well, but now it hardly ever works.",1,Never Works,30083477.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what you're experiencing. We would like to investigate this further. Thank you. ~ Sydney ~
",2022-05-31T18:45:57Z
FORD1920,2020-04-29 00:25:30,False,I like anthem website so much better. Can’t find price of new drug or address of home delivery pharmacy & phone#,1,FORD1920,15016998.0,"Hello, we're sorry to hear that you had this kind of negative experience. We can understand why not being able to find the information you need would be frustrating. If you could, please reach out to us at Sydney@anthem.com with your username and we'll look into this for you right away. Thank you. ~ Sydney ~",2020-04-30T15:16:01Z
scammed 20,2020-04-22 18:25:23,False,"This is the worst app ever! Completely useless , I deleted  it! Waste of time! Don’t bother!",1,Useless,14868753.0,"Hello, we're sorry to hear that you have been having issues with the app. We don't want any of our Members to have this kind of experience. If you could, please do email us at Sydney@anthem.com with your username and we'll look into any issues you're having. Thank you. ~ Sydney ~",2020-04-23T16:09:21Z
harlowx3,2020-02-03 01:26:00,False,Can’t even get it to open. Says failed to make a backside connection version 2.2,1,Sydney,13357217.0,"Hi harlowx3, thank you for sharing your experience and error message. Could you contact us at Sydney@anthem.com? We'll work with you to get you back up and running. Thank you.

~ Sydney ~",2020-02-07T16:28:58Z
Camluke2314,2020-01-30 18:06:00,False,This app is horrible. Not user friendly. Anthem needs to go back to the old app?,1,Horrible,13356946.0,"Hi Camluke2314, thank you for reaching out and sharing your experience. If you could, would you send us an email to Sydney@anthem.com with your username? We would love to assist you! Thank you.

~ Sydney ~",2020-02-07T16:10:38Z
Annoyed in AZ,2020-01-21 22:01:12,False,"I can’t even sign up? There was an error and now I have to call an 800 number. 
Not a good start.",1,What??,13088783.0,"Hello Annoyed in AZ, we're sorry to hear you had an issue with registration. If you are still experiencing an issue, please email us at Sydney@anthem.com. We want you to have the positive experience that all our Members should have. Thank you.

~ Sydney ~",2020-01-23T21:25:20Z
Bill2141234,2022-04-13 01:09:44,False,5/10 times app does not login,1,App that does not login,,,
Gmfrk,2022-01-26 03:20:09,False,Spent 15 min answering a ton of question just to have it start all over agin,1,Worthless telehealth,27707996.0,"Hello, thank you for taking the time to share your feedback with us. We're sorry to hear you had such a negative experience with Telehealth. If you could please email us at Sydney@anthem.com with your username and a brief description of any errors you received. Thank you. ~ Sydney ~",2022-01-27T21:42:42Z
dmself,2020-05-05 14:09:44,False,Very convenient,5,Donna,15136435.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to see our Members having the positive experiences they deserve! If you have any questions, or want to share additional feedback with us, let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-05-06T16:01:33Z
TheOneAndOnly34,2021-09-24 02:23:14,False,"The name of the App is like going to download the Walmart app and having to search for “Christopher Robinson” seriously, who was overpaid to name this?",1,Misleading Name,,,
SDBrown,2020-03-03 18:26:18,False,Where is the ipad app. The closest thing i find is Sydney Care for the iPad,3,Ipad app???,13898928.0,"Hello SDBrown, iPad support is one of our most requested features and is currently in development. Once it's been finalized we'll be making an announcement! Thank you.

~ Sydney ~",2020-03-06T14:54:31Z
Viber_man,2020-02-18 23:12:30,False,"Very bad, can’t log in and can’t reset except from the website.",1,Bad,13590057.0,"Hello Viber_man, we're sorry to hear you had a negative experience but appreciate you taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and we'll have our support team take a closer look at this right away. Thank you.

~ Sydney ~",2020-02-19T21:07:09Z
Orrkis,2021-01-14 22:27:29,False,Title says it all.,1,Can’t even get past selecting security questions,20585888.0,"Hello, we apologize for the negative experience. If you could please update Sydney Health to the latest version and verify if your issue has been resolved. If you have any questions or additional feedback, please contact us at Sydney@anthen.com with your username. Thank you. ~ Sydney ~",2021-01-22T19:00:41Z
SDRadio,2020-06-02 12:12:01,False,I don’t need a crappy chatty app. I need/want to get in find stuff and get out. One of the worst interactions in iOS apps. Zero.,1,Zero stars,15733101.0,"Hello, we're sorry to hear that you've been having this experience. We can understand why not being able to find the information you need would be frustrating. If you could, please email us at Sydney@anthem.com with your username and we would be glad to assist. Thank you. ~ Sydney ~",2020-06-02T18:22:49Z
Bhuvi59,2019-09-04 12:10:54,False,Great UI & Performance is good!,5,Great UI & Performance is good!,11199868.0,"Thank you for the positive review! 

~ Sydney ~

",2019-10-11T18:46:50Z
Andrus,2020-01-27 22:51:29,False,I can’t get the app to let me store both my vision and HSA health care cards at the same time.,1,Only supports 1 ID card,,,
mr snufalufagus,2019-12-27 22:52:50,False,Would be nice if this app would work on an iPad as well.  Any hope of a updated version,1,Sydney anthem,12650380.0,"Hi mr snufalufagus, iPad compatibility has been one of the most popular requested features. We've heard you loud and clear! We are currently reviewing our release schedule for the addition of this feature. 

~ Sydney ~",2019-12-30T14:36:43Z
Tractor101,2021-01-27 21:46:53,False,It would be great if health rewards were even visible,1,Health Rewards Missing,,,
jmrsx,2021-01-07 16:55:33,False,Crashes - can’t use now,1,Crashes - can’t use,20410895.0,"Hello, thank you for sharing your experience with us. Knowing what issues our Members are seeing helps us create a better experience for everyone. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-01-14T20:04:52Z
EmDone,2020-03-21 01:41:55,False,Online questionnaire not registering as completed. High risk recommendations doesn’t seem to be tied to the responses given in the questionnaire.,1,Rewards Bugs,15930857.0,"Hello, we're sorry to hear you've been having issues with the health and wellness online questionnaire. We can understand how that would be frustrating. If you are still facing this issue, you can email us at Sydney@anthem.com with your username and we will look into this for you right away.  Thank you! ~ Sydney ~",2020-06-11T19:09:39Z
NEEDANEOB,2020-03-21 00:08:30,False,"If you want people to use an app, release it with all the features they need.",1,No EOBs on mobile,14196457.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the application and what feature they're looking for helps us improve things for everyone. If you would, please contact us at Sydney@anthem.com. Thank you.

~ Sydney ~",2020-03-23T19:13:01Z
mph,2019-09-30 21:28:51,False,App crashes every time I try to log in.,1,Buggy,11043921.0,"Hi mph! We have released an update to the app to resolve the crashes. Please download the latest version. If you run into any issues and would like us to look into your specific case, please provide your username to Sydney@anthem.com. We want to ensure this is resolved for you. ~ Sydney ~",2019-10-03T17:44:37Z
scully1973,2021-09-14 14:57:00,False,Consistent issues with the pharmacy app and the staff.,2,RX issues,25235797.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username. We would like to assist you further and review your negative experience. Thank you. ~ Sydney ~",2021-09-21T18:27:17Z
Papa smurf 9000,2021-08-10 18:11:31,False,Login is bugged. Am unable to access my information.,1,Login Bugged,24537418.0,"Hello, thank you for taking the time to share your experience with us. We can understand why that would be frustrating. If you could please email us at Sydney@anthem.com with your username, your OS version, and a brief description of what you encountered. We would like to review this further. Thank you. ~ Sydney ~",2021-08-16T18:45:26Z
kiwiweiji,2021-12-12 05:27:56,False,It’s would be nice to have the ID card a single to add to the apple wallet.,2,Add to apple  wallet,26834145.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to investigate this further. Thank you. ~ Sydney ~",2021-12-14T19:30:42Z
Lake Nest Monster,2021-06-27 01:52:35,False,Where is it?,1,Find a doctor by specialty,23656063.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the application, and where you faced problems allows us to improve the experience for all. If you could, please email us at Sydney@anthem.com with your username and any questions you have or error messages you received. We would like to look into this further. Thank you. ~ Sydney ~",2021-06-29T14:31:29Z
SporsAppGuy,2021-03-22 13:44:59,False,Cant log in. Nothing works.,1,Cant log in,21870355.0,"Hello, thank you for taking the time to share your experience with us. If you could please email us at Sydney@anthem.com with your username and a brief description of the error you experienced. This will allow us to verify your information and look into this further. Thank you. ~ Sydney ~",2021-03-25T18:21:29Z
Savaan.,2021-03-20 23:13:37,False,I am a Anthem member. But cannot login to Sydney. I am in California. You don’t have app for Medicaid members?? It’s frustrating!!,1,Sydney app,21802342.0,"Hello, thank you for taking the time to share your feedback with us. We do have a separate application specific to Medicaid members, you can find it on the App Store under ""Anthem Medicaid"". If you need any further assistance, you can reach us at Sydney@anthem.com and we would be glad to assist you further!  ~ Sydney ~",2021-03-22T18:00:09Z
pcb sick girl,2022-02-21 15:15:04,False,Great visit!,5,Thanks!,28518583.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to see that a Member is having a positive experience. If you could please email us at Sydney@anthem.com with your username and a brief experience of the information that was not working for you. Thank you. ~ Sydney ~
",2022-03-11T14:26:55Z
Patrick Kramer,2020-07-08 14:15:54,False,"This app is hot garbage, no way all of these 5 star reviews are legitimate.",1,So many fake reviews,16516375.0,"Hello, thank you for taking the time to share your feedback with us. We're sorry to hear that you've had a negative experience with the app. If you have any questions, or want to share direct feedback with us, let us know at Sydney@anthem.com. We would like the opportunity to address any concerns that you had! Thank you. ~ Sydney ~",2020-07-09T18:19:59Z
rWD <<,2020-01-07 03:05:37,False,Almost all useful menus return an “unauthorized access” error. Very disappointing app..,1,Crappy,12936278.0,"Hello  rWD <<, we're sorry to hear you've been having issues with the application. Typically when you get errors such as ""unauthorized access"" the best step is to fully log out of Sydney and then log back in. We hope this is helpful! If you need further assistance, email us at Sydney@anthem.com. Thank you.

~ Sydney ~",2020-01-15T18:43:52Z
Ipkyt,2021-07-17 22:47:05,True,This is the worst app I have used when it comes to insurance!!,1,Sidney,13187254.0,"Hello Ipkyt, we're sorry you had a negative experience. If you could, please send us an email at Sydney@anthem.com with your username? Our Support Team is ready to assist you. Thank you.

~ Sydney ~",2021-07-17T22:47:05Z
nothappycstmr,2021-05-06 03:52:48,False,This app is trash. The automated texts lead you nowhere. Never tracking info. Garbage,1,Garbage,22683160.0,"Hello, thank you for taking the time to share your experience with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to look into this further. Thank you. ~ Sydney ~",2021-05-07T15:44:03Z
y? 4 fun of course,2020-06-25 12:53:27,False,"Says you need IOS11 or later, I have IOS12.4 and app won’t open just crashes",1,Sydney Anthem,16223730.0,"Hello, we can understand how application crashing when you're trying to open the app would be frustrating. If you could, please email us at Sydney@anthem.com with your username and we would be glad to look into this right away. Thank you. ~ Sydney ~",2020-06-25T18:26:31Z
skylarknz,2020-02-29 15:44:39,False,It is unacceptable that this app can’t get an ID card for my account,1,Unable to retrieve ID card,13941222.0,"Hello skylarknz, thank you for taking the time to share with us that you were having an issue. If you could, send us a note to Sydney@anthem.com and we'll look into this right away. Thank you.

~ Sydney ~",2020-03-09T13:30:51Z
Alexalex92,2020-02-07 19:02:56,False,Worst app I’ve ever had the experience of interacting with. Anthem is a complete joke please remove from the App Store.,1,Horrible,13401424.0,"Hello Alexalex92, we're sorry to hear you had a negative experience. We would liketo assist and provide you with the positive experience we want all of our Members to enjoy, could you email us at Sydney@anthem.com with your Username? We'll take a look at things with you and go from there! Thank you. 

~ Sydney ~ ",2020-02-10T15:10:18Z
cWanja,2020-02-07 16:37:00,False,"Compared to the old application, they are going in the wrong direction.",1,Going backwards,13401384.0,"Hi cWanja, thank you for sharing your feedback with us. We want to hear more about your experience, if you're interested in providing additional feedback please send us an email to Sydney@anthem.com with your username? Thank you.

~ Sydney ~",2020-02-10T15:08:41Z
Odumonarch1,2021-01-15 18:36:54,False,App crashes upon signing in.,1,App Crashes,20585891.0,"Hello, we apologize for the negative experience. If you could please update Sydney Health to the latest version and verify if your issue has been resolved. If you have any questions or additional feedback, please contact us at Sydney@anthen.com with your username. Thank you. ~ Sydney ~",2021-01-22T19:00:50Z
crotech,2020-04-09 16:37:04,False,It has been hell trying to order insulin pump supplies. Have called 23 in network DME providers with no insulin pump supplies.,2,Insulin Pump Supplies,14591683.0,"Hello, we're sorry to hear that you've been having this experience. We can understand why that would be concerning. If you have any questions about Sydney Health or want to share additional feedback please let us know at Sydney@anthem.com. Thank you. 

~ Sydney ~",2020-04-10T14:13:18Z
Cigarettes and beer,2021-07-20 14:58:57,False,I need a dentist and the app won’t access anything related,1,Dentist?,24076654.0,"Hello, thank you for taking the time to share your experience with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to look into this further. Thank you. ~ Sydney ~",2021-07-22T18:27:02Z
AdhavanJ,2021-03-08 21:50:02,False,Its so difficult to find in iOS,1,Please rename it to Anthem.,21596630.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the app, or what they find helpful or not helps us improve the application for everyone. If you have any questions, or want to share additional feedback please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2021-03-11T19:22:46Z
busundbjekkej,2021-03-10 20:44:36,False,Test,5,Test,21619667.0,"Hello, thank you for taking the time to rate the Sydney Health app. We believe you may have left the review text in error, if you have any questions for us please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2021-03-12T18:54:58Z
Gabsmo90,2020-10-23 08:00:25,False,Outdated features and design,3,Outdated,18713473.0,"Hello, we're sorry that you found the application outdated. Thank you for taking the time to share your feedback with us. If you have any questions, or want to share additional feedback, please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-10-26T16:21:39Z
jasb3h,2020-07-31 11:16:58,False,Cannot use the app.,1,App keeps closing upon login,17054158.0,"Hello, thank you for taking the time to share your experience with us. We're sorry to hear that you've been having this kind of problem and we can understand why that would be frustrating. If you could please write us at Sydney@anthem.com with your username, we would like to look into this further for you. Thank you. ~ Sydney ~",2020-08-03T17:15:42Z
oldbestfriend,2020-04-26 02:40:44,False,"The Care and Cost Finder section says the closest in-network ENT specialist to New York City is 70 miles away in New Haven, CT. This app is messed up.",1,What is this app,14948096.0,"Hello, we're sorry to hear that you're not getting the correct results from Care and Cost Finder. We can understand why that would be frustrating. If you could, please reach out to us at Sydney@anthem.com with your username and we'll look into this right away. Thank you.  ~ Sydney ~",2020-04-27T18:58:04Z
Thickinthehippsss,2020-04-20 01:20:03,False,Frequently down for “maintenance “,3,It’s ok,14817088.0,"Hello, we apologize for the inconvenience and can understand why that would be frustrating. Could you email us at Sydney@anthem.com and provide your username? We'll look into this for you. Thank you. ~ Sydney ~",2020-04-21T14:26:53Z
Sue9900,2020-06-10 00:33:06,False,The app was no help at all. Very frustrating and hard to navigate,1,Bad app,15930470.0,"Hello, we're sorry to hear that you've been having this experience. We can understand why that would be frustrating. If you could, please email us at Sydney@anthem.com with your username and we would be glad to assist. Thank you. ~ Sydney ~",2020-06-11T18:33:38Z
coslig,2021-12-05 07:09:31,False,Anthem needs to get their act together.,1,First time login failure,26699343.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the application, and where you have encountered issues allows us to improve the experience for everyone. If you could, please email us at Sydney@anthem.com with your username and any error messages you have received. We would like to look into this further. Thank you. ~ Sydney ~",2021-12-07T18:36:20Z
Petrrson-MRP,2020-01-03 13:41:16,False,This is awesome!   I love the new app.,5,Great App,12751064.0,"Hello Petrrson-MRP, thank you for your feedback. If you have any suggestions on how we can improve your experience please let us know at Sydney@anthem.com. Thank you.

~ Sydney ~",2020-01-06T15:49:39Z
Hectorio1234,2020-09-21 03:03:02,False,It’s suuuuper slow.,2,Slow,18031590.0,"Hello, thank you for taking the time to share your feedback with us. We can understand why a slow experience would be frustrating. If you could please email us at Sydney@anthem.com with your username and we'll look into this further for you. Thank you. ~ Sydney ~",2020-09-22T18:38:07Z
FinalStarlancer,2020-01-09 11:18:54,False,The Sydney app v2.0.0 does not sync with Apple health at all and keeps asking me to add new apps or devices to sync,1,Apple health sync issues,12888027.0,"Hello FinalStarlancer, there was a fix deployed to correct the issue with Apple Health. Your data from should now be tracking correctly. If you continue to experience issues please reach out to us at Sydney@anthem.com. Thank you. 

~ Sydney ~",2020-01-13T15:16:50Z
amymrou,2019-12-26 18:49:16,False,Would be great if I could add my ID card to Apple Wallet.,3,It’s ok,12615282.0,"Hi karmonkey, thank you for your feedback! Apple Wallet integration is one of the most popular requested features and we've heard you loud and clear. We are currently reviewing our release schedule for the addition of this feature. 

~ Sydney ~",2019-12-27T14:48:00Z
msfit72,2022-03-01 20:41:03,False,Cannot open app,1,Cannot open Sydney app,,,
Mrs. Maggi Mae,2020-06-05 15:04:56,False,Trash app,1,It’s my information. Who cares if my phone is jail broken,15879017.0,"Hello, thank you for sharing your experience with us. We can understand your frustration, however we are unable to support ""jailbroken"" devices as a matter of security for our Members and their information. If you have an issue with the Sydney app we're here to help and you can contact us directly at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-06-09T15:01:50Z
Al Bha,2020-03-10 23:55:37,False,Nothing i can find here.,1,Not sure what this app does,13987116.0,"Hello Al Bha, thank you for taking the time to share your feedback. If you have any questions or would like assistance with navigation please reach out at Sydney@anthem.com. Thank you!

~ Sydney ~",2020-03-11T13:41:13Z
Dennis the Torbie Cat,2021-03-13 12:48:27,False,Excellent,5,Great app,21667822.0,"Hello, thank you for taking the time to share your feedback with us! We're always glad to see our Members having the positive experience they deserve. If you have any questions, or want to share additional feedback with us, please let us know at Sydney@anthem.com. We love to hear from our members! Thank you. ~ Sydney ~",2021-03-15T20:53:17Z
Trekker63,2020-04-24 22:26:59,False,Can’t sign in after update.,1,Need QA before pushing updates,14948049.0,"Hello, we're sorry to hear that you're having issues logging in after the latest update. If you could, would you contact us at Sydney@anthem.com with your username so we can look into this for you? Thank you. ~ Sydney ~",2020-04-27T18:55:42Z
