isEdited,review,title,date,rating,userName,body,id,modified
False,Make the app compatible on iPad not just iPhone. I do more medical research on iPad than I do on my phone.,Make compatable for iPad,2020-11-13 17:39:33,1,usaappreviewer,,,
False,Fix for landscape or portrait when using the app,Old Style App,2020-08-12 02:40:50,1,cmw707543,,,
False,Convenient app when on the go,UHC app,2019-03-06 20:21:55,4,Dr. Pic,,,
False,Great app to keep track,Good app,2018-11-04 16:58:03,5,Caitlyn4578899533,,,
False,Very convenient!!! Great app!!!,5 star,2018-10-27 00:04:17,5,momma quinn,,,
False,Best app ever very easy to use,Great app,2018-07-16 15:26:26,5,klovea0813,,,
False,"Great app, very convenient",👍,2019-01-17 16:44:24,5,Nikeforrestgump,,,
False,Need to have print option in the app for EOB. So we can save. Electronicly.  May go back to paper mailed files.,Claim EOB,2022-04-16 18:34:15,1,RobertStan1966,,,
False,Site very difficult to navigate,Prescription pricing,2022-04-14 22:46:36,1,pt 0,,,
False,"Can’t find what I’m looking for under rewards 
Where do I find the free Fitbit",Rewards,2022-03-03 19:27:45,1,Sklenar 5,,,
False,I’ve had to reset my password now 5 times!!!,Why??,2021-09-13 21:37:24,1,waynier,,,
False,Please add the ability to add my card to Apple Wallet like Aetna does.,Apple Wallet,2019-04-01 15:40:43,4,vcdx71,,,
False,Love the ease of use. Works great!,Great app,2018-10-01 23:04:32,5,Holyshizbatman,,,
False,Awesome,Easy to use,2018-09-25 23:07:50,5,SOO Music,,,
False,I love the convenience of this app.,Great App,2020-02-07 13:39:48,5,IvyZam1,,,
False,So easy to set up and use,Easy App,2018-09-05 06:04:45,4,Poor Senior,,,
False,Chat from app never works,Chat never works,2022-02-22 22:39:23,1,cranticumar,,,
False,I am in my account and there is no link to blank prescription claim form,No link to form,2022-02-22 15:08:00,1,retireeboss,,,
False,Stop changing the apps. You only make them unusable!,Stop Changing The App!,2022-02-08 17:17:40,1,jrexaz,,,
False,It’s a big loop…sign in…confirm email…back to sign in…confirm email…sign in…confirm email…sign in…,Cannot Get Past Sign In,2022-01-19 05:53:12,1,sebelle,,,
False,disappointed that the app did not work after updating.  customer service offered to send me a card but the app left me high and dry at a specialist appt.   not happy.,did not work after app updated itself,2021-05-14 18:25:00,1,carolfromco,,,
False,I cannot find any feedback from the labs or doctor visits.,Horrible,2021-04-19 18:34:04,1,so so CUTE!!!!!!!!!,,,
False,Great app. Easy to setup.,Time saver!,2019-02-20 14:55:11,5,djpearl7,,,
False,Easy to use.,Easy to use,2018-12-05 02:44:02,4,TravelNurse79,,,
False,I will be seeking a new insurance company when it is time,New insurance company,2022-04-13 16:34:04,2,jpgabbert,,,
False,This update has made the app TOTALLY useless. I can’t do anything on here.,Horrible,2022-04-12 00:01:06,1,Fonzie Mom,,,
False,Why do I need to enter my member ID for virtual care every time for my dependents? I hate this app.,Another crap healthcare app,2021-10-30 22:23:17,1,Romanous116,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,26325520.0,2021-11-17T15:42:52Z
False,I’m guessing LOTS of people have AARP UHC for their Medicare plan - but this app doesn’t support us. Really? Big market segment you’re missing.,No AARP Medicare support,2020-10-07 23:44:22,1,Polly Penguin,,,
False,It asked me to get another app then that app asked me to make an ID but the app couldn’t connect to its servers... junk.,Confusing garbage,2020-03-09 14:49:59,1,ILikeApps333,,,
False,Easy to use.,Jwsim,2018-09-08 22:03:28,5,jwsim,,,
False,Very good,New to me,2022-04-05 21:12:46,5,Angelkaten3,,,
False,Love it. So easy to use,UHC app,2020-08-13 01:39:11,5,djn happy,,,
False,5/5,Uhc is the healthcare app that works!,2020-01-21 10:51:45,5,Ckelseya,,,
False,I love this app.   It is so easy to use.,UHC,2020-01-16 00:59:06,5,hobby030,,,
False,Super easy setup!,Amazing,2019-01-24 22:07:36,5,MarLit912,,,
False,:),Great info at fingertips,2018-11-25 17:30:01,5,rnsob,,,
False,Easy to useju,Great app,2022-05-05 22:20:10,5,js552022,,,
False,"The most convenient insurance app, EVER!",Amazing!!!,2018-10-12 22:58:05,5,TillerFam,,,
False,No option for add the card insurance in wallet,No option for add the card insurance in wallet,2022-02-25 14:31:30,1,Sinaí Solorzano,,,
False,"I have found this app extremely useful in keeping track of all my claims; all 75 as a result of a hospitalization two years prior. 

Anyway, it’s appreciated that there is an opinion to narrow down searches based on criteria such as date of service, amounts owed, and alphabetical order, etc.
I like that individual claims to be marked as paid for our reference and can be flagged. 

However; what would be helpful is even more criteria options to narrow our searches and results. 
1) Options could include the ability to only view claims that are currently flagged. 
2) Claims by a particular person/provider, maybe even including a search bar that can pick up on words or names.
3) Claims up/down from to certain criteria, like amount owed, billed, or settled and claims found to be more or less than an amount set by us. 
Example: search for “amount billed/you may owe” claims that $500/+ or $7,000 and below.

It would also be helpful if each claim had a couple more options on how to make/separate them. 
Instead of just simple flagging a claim or checking the Paid box, perhaps more options such as..
a) ‘Watching/TBD’ for claims needing to be checked back on often or are important.
b)‘Re-processing/ disputing ’ for claims needing to be re-processed, or disputed, or being waited on for changes,  

And one last thing, it gets confusing when a on the complete list of all your claims, there will appear 2 or even 3 other identical claims but appear to have be reprocessed and May now show no balance owed, or that insurance has now covered the expenses. 
It’s very confusing having to match up each of these original and their new status doubles by scrolling up and down on a phone to compare claims or just in general.
Each claims has a unique # but it’s tedious to have to find the new claim to the original to confirm insurance had now covered the cost amount or that the claims been successfully reprocessed.

That’s why I say some kind of more in depth search option or sorting method would be helpful to find the particular claim(s) you’re looking for, quicker and without mistake, (like searching up an actual claim number as an option)  

Just some things that frustrate me when I use the app, and wish would be a little different or a little bit of improvement, some possible refining of already existing features. 
Otherwise, I can’t complain. 
The app is very usual, very helpful and I’m appreciate of its existence.

Thank you for reading.",Very helpful but one request,2021-09-14 05:49:52,4,MinimumWageOpinions,,,
False,App doesn’t work. Tried putting in DOB and the screen was blank.,Doesn’t work,2020-02-12 23:05:17,1,C8Vette,,,
False,Unable to enter date of birth to sign up,Issues with date of birth,2020-02-04 17:21:01,1,Asherj17,,,
False,Awesome user friendly app,UHC rocks!!!,2018-07-12 13:59:58,5,Muffin1017,,,
False,Awesome! So easy to use!,Amazing!,2019-01-11 00:28:05,5,Tiffanick,,,
False,Quit asking so often for a review it’s annoying,Review,2022-03-19 14:21:28,1,Erock67,,,
False,I can’t find dentists from the app. It was a featured in the old app,Missing feature,2019-11-13 17:14:07,1,zz035,,,
False,So easy to use.,I Love it!,2018-08-08 13:58:01,5,JJ-TX,,,
False,"“Oops! Sorry, something went wrong. Please try again.” is what I keep getting.",App does not work.,2018-09-25 13:35:43,1,Crissie Nicole,We value your feedback and we are sorry to hear about your experience. We have shared this with our technical support team. Please send us your contact information at uhcmobile@uhc.com and we will reach out to you.,5279923.0,2018-09-28T14:22:11Z
False,Easy to navigate.,UHC,2020-01-20 19:47:37,5,rlove033,,,
False,"Awful, business model is to deny almost all claims",Horrible insurance company,2022-02-25 17:09:40,1,vete papinga,,,
False,Incorrect doctor information. Seems to be just a data fishing app.,Garbage,2020-01-23 19:09:32,1,Jdjdjdjrj,,,
False,"Love this app, its very convent and organize!!",Love!,2019-02-17 23:34:11,5,rochellemarie33,,,
False,Super convenient,Awesome,2019-02-15 17:08:45,5,Rilok,,,
False,Just amazing,Greatest health app,2018-12-15 00:35:18,5,Thegrn,,,
False,Much better than UHC Health4Me app,App,2018-09-11 11:48:02,5,Mzev1,,,
False,Once you get it set up it’s a GREAT APP,Great App,2018-09-09 16:46:50,5,Romanorc,,,
False,Great app. Easy to use.,App,2018-12-03 17:47:08,5,Karen0911,,,
False,Very unstable app. The password keeps resetting very often. Claims details are not annotated sufficiently,Unfriendly app,2022-04-28 21:00:26,1,ABHunk,,,
False,Just tell me what I owe. All this is confusing enough. Just tell me what I owe. Awful,You may owe,2022-04-18 16:09:54,1,brian__1234,,,
False,Great and easy to use,Nice,2018-12-20 18:51:26,4,alipapion,,,
False,Not compatible with iPhones,Doesn’t work,2019-01-26 16:41:43,1,jgsfvn,We are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com and we will do our best to troubleshoot your issue.,7067266.0,2019-01-29T15:48:02Z
False,Pretty cool app so far,Awesome,2019-01-19 15:45:23,5,Preciouskeke,,,
False,For some reason I cannot register. I keep getting an eligibility error.,Login in,2018-11-10 17:51:20,1,LJWalton,We value your feedback and we are sorry to hear about your experience. We have shared this with our technical support team. Please send us your contact information at uhcmobile@uhc.com and we will reach out to you.,5911377.0,2018-11-12T17:05:12Z
False,I would have said yes but it kept asking me incessantly to review. Go away!,Is this app ok?,2022-05-05 13:35:33,1,BocaRaton,,,
False,Doesn’t have ability to download EOB pdf’s.,United Healthcare,2022-04-04 15:23:27,1,a1buddy,,,
False,I can’t find what my coverage is.,What’s my benefit coverage?,2022-02-14 01:23:48,1,cdb101364,,,
False,When trying to sign up it won’t let me even though I’m a UnitedHealthcare member. Fix.,Umm,2019-03-04 22:23:47,1,xStarkillerX,"We are sorry to hear about your experience. Not all UHC plans are supported at this time, but we are working on making it available to more members. For us to better assist you, please reach out to us at uhcmobile@uhc.com.",7624501.0,2019-03-07T16:10:02Z
False,Awesome app.,Convenient,2018-11-19 12:21:18,5,Arantza18,,,
False,This app is easy to use.,MyUHC Review,2018-05-28 15:57:57,5,She2C,,,
False,I’m very happy with this app.,Great app. Very sexy,2019-07-14 18:04:37,5,kihlnu,,,
False,"Wow! love it. I recommended it to my friends Gary, Robin, Fred, Howard, and sal.",Sexyboy767,2019-02-23 01:40:46,5,sexyboy767,,,
False,Love this company and app best ever,United,2018-09-28 16:25:11,5,Vgggghge,,,
False,This app is very handy,Review,2018-06-02 00:37:10,5,Upinthebronx,,,
False,Great app for managing my healthcare,Great Tool,2019-02-17 18:40:34,5,Sampson2419,,,
False,This isn’t Senior citizen friendly,Where is it?,2022-02-06 20:21:11,1,Dot1948,,,
False,Love so far,Great,2019-02-12 21:31:43,5,Mtbepic77,,,
False,Helps me out tremendously!!!,Omari Abraham,2018-11-25 04:16:27,5,Umar Ibn Ibrahim,,,
False,Ease of use,Great,2018-10-09 18:21:47,5,ohm0476,,,
False,Great features!,Great app!,2019-06-29 16:50:28,5,LooneyPhil80,,,
False,"Really, you don’t have COVID-19 vaccine under your list of vaccines?

What should I put, influenza??",Not Great,2021-07-20 18:39:41,1,Aaronosauruses,,,
False,Awesome! I love the convenience!,United Healthcare App,2018-11-13 03:11:05,5,Pritchett,,,
False,Nice app,Very helpful,2018-08-28 19:04:25,5,Kathyrussian,,,
False,Nice when it works. Problem is... it never works,Never works,2018-09-11 18:58:48,1,twillie108,We value your feedback and we are sorry to hear about your experience. Please send us your contact information at uhcmobile@uhc.com and we will work with you to understand and resolve the issue you are having.,5039243.0,2018-09-13T18:55:11Z
False,Really useful,Love it,2018-08-14 22:14:35,5,Net1974ks,,,
False,Love this app!!!,Easy Fast & Fun,2019-03-11 19:18:31,5,Vee Real,,,
False,So far so good,New to the app,2018-06-17 01:11:53,4,dynochicken,,,
False,Doesn’t connect to the hospital I stayed at.  Great,Totally worthless,2022-05-11 00:51:56,1,Eli Scruggs,,,
False,App had limited info,Benefits not listed,2022-04-01 16:07:39,1,Mover 88,,,
False,See above,Facial recognition never works,2022-03-27 03:52:41,1,HS sports fan,,,
False,We all hate you,Health insurance is organized crime,2022-03-18 02:15:14,1,DBHme,,,
False,Love it! Easy to read! Awesome!,New UHC App,2020-02-02 02:42:21,5,Katbrat87,,,
False,United Healthcare is an insurance company with all the problems that go with it.,Compared to Kaiser - No,2022-03-19 18:13:03,1,SquirrellyH,,,
False,The UHC APP WON’t work!!!,UHC app doesn’t work. Crashes once open it.,2022-02-24 04:29:07,2,TXWEARER,,,
False,It’s what you need,Yup,2019-01-23 00:34:48,5,lklkhhhhgggfddddd,,,
False,Wonderful.,Great app,2018-12-20 01:11:35,5,Braindy,,,
False,Great functionality.,Euclid Boy,2019-02-09 13:00:12,5,Euclid Boy,,,
False,Website works great.  This app may be a scam.,Not working,2020-08-25 23:08:47,1,Adolphus 77,,,
False,"Great app, easy to use",App,2019-12-22 20:14:12,4,rhonea95,,,
False,Cool app,Great Ux and functionality,2019-01-06 05:53:04,5,Cooldhar,,,
False,Very handy,Great app,2018-11-13 19:22:14,5,tworld2020,,,
False,Very easy to use!!,UHC app,2018-11-06 17:28:46,5,Darius Boglin,,,
False,The easiest app I have ever used!,UHC APP,2018-08-22 14:48:26,5,claudjane,,,
False,easy to use,easy to use,2018-07-24 05:34:17,5,Fakkun86Pwichikarr,,,
False,Very helpful app,3177Boss,2018-04-22 19:51:56,5,3177Boss,,,
False,It’s a helpful app,Good,2019-01-09 04:58:50,5,pvaz89,,,
False,I just want a button for OTC pharmacy,Getting upset,2022-03-16 17:14:43,1,auntie cbp,,,
False,Does not support Face ID. Have to enter password every time!,No Face ID support,2021-05-16 04:55:24,1,SCYCNUS,,,
False,Errors out if you try to register with a United Oxford plan. Junk.,Doesn’t support United Oxford,2019-04-06 13:07:38,1,Sean Keating,Hi Sean! We value your feedback and we are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com and we will do our best to troubleshoot your issue.,8135611.0,2019-04-09T14:31:53Z
False,Like the app,Rhondaadam1970,2018-09-26 15:57:35,5,Rhondaadam1970,,,
False,And easy,Awesome,2018-12-19 03:29:34,5,qordaseus,,,
False,Where is the dental section?,No dental,2018-05-30 00:28:07,3,mrspet,"Thank you for your question. Dental information is not currently available but is a feature that will be available in the future, so please stay tuned.",3671985.0,2018-05-31T14:20:25Z
False,Took forever to sign I,Poor,2022-05-05 15:35:18,1,tooters,,,
False,This app is terrible.  It never works!!!,App never works,2021-07-29 15:44:04,1,GoNittanyLion,,,
False,This app UnitedHealthcare is the best,Best one,2018-08-11 00:26:43,5,handyman18,,,
False,So far good!!,So far good,2018-07-12 17:43:56,5,sowmya makam,,,
False,Very useful,Great App,2018-06-11 11:13:56,5,Cmptn,,,
False,So far good app,App,2018-12-21 20:12:06,5,Biggie48,,,
False,"No where on this site does the OTC show. It says go here for a catalog, but nothing here",OTC,2022-04-14 09:35:22,1,American idol 59,,,
False,This app is not user friendly.,App,2022-02-01 22:42:04,1,tao3bc,,,
False,App is alway months behind and does show all claims...some claims it show multiple times...I miss BCBS,What a Joke,2019-09-29 21:08:42,1,Bowtiejeep,"Hello! 

We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.",10987142.0,2019-10-01T02:35:05Z
False,Not fond of the new app.  Like the old one better.  It was easier to use.,UHC is ok.  Not a fan of the app.,2019-05-11 00:25:01,1,Love the dynasty,"We value your feedback and we are sorry to hear about your experience. For us to better assist you, please reach out to us at uhcmobile@uhc.com",8644676.0,2019-05-13T13:33:55Z
False,Good one,Handy Medical card and it is nice..,2019-01-10 03:19:14,4,Gunaraja,,,
False,Best health app,Best one yet,2018-12-19 04:58:01,5,atom2612,,,
False,Very useful.,Great,2018-11-20 15:09:22,5,Giovasoto,,,
False,"Clean, and crisp! Wonderful app.",Great App,2018-09-30 02:11:11,5,_Cgmjr,,,
False,Very helpful app!,Vivian,2018-06-22 19:58:03,5,vfnana,,,
False,works great and very helpful,very helpful,2018-11-02 18:32:50,5,ད༢བཏཏ,,,
False,Worst service and worse App,Worst,2022-05-01 17:23:04,1,sriqwertyreview,,,
False,Pretty good app,Useful,2019-06-21 18:18:32,4,Lonehart,,,
False,Can’t even access app. Credentials are good,Won’t accept login,2019-01-02 21:05:28,1,huntfly,"We are sorry to hear about your experience. Not all UHC plans are supported at this time, but we are working on making it available to more members. For us to better assist you, please reach out to us at uhcmobile@uhc.com.",6679497.0,2019-01-04T16:51:55Z
False,So good,So far,2019-02-19 20:09:39,5,wilson3740,,,
False,Too much hassle.,Doesn’t work.,2018-08-08 22:19:27,1,Bka11,We value your feedback and we are sorry to hear about your experience. We have shared this with our technical support team. Please send us your contact information at uhcmobile@uhc.com and we will reach out to you.,4598818.0,2018-08-09T18:56:38Z
False,Doesn’t work!  Oh well.,Total garbage,2020-11-19 15:45:09,1,Loading.......................,,,
False,Fantastic!,Love this app!,2018-09-15 22:46:04,5,Day2Night Barbie,,,
False,So with no actual explanation the app notified me that I was not eligible to use this app.,Not eligible to use this app??,2019-07-19 14:23:19,1,poppyseedbagel,Hello! We value your feedback and we are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,9832274.0,2019-07-24T20:14:13Z
False,this is easy for me lm bring whit me for any emergency,my self,2018-05-21 22:26:30,5,chaparra1972,,,
False,Very tech savvy!,Amazing,2019-02-05 12:58:45,5,Gaurorao,,,
False,Doesn’t show specifics of plan,Crap App,2022-03-17 19:43:00,1,tcupp2008,,,
False,"After updating to the latest v1.6.17, the app quit syncing to Withings Health Mate.",Stopped syncing on latest app,2020-04-05 04:07:15,1,MeScorpio,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,14549489.0,2020-04-08T19:57:22Z
False,Very helpful,B_amin,2019-01-29 23:58:49,5,briana_43,,,
False,Great app. Easy to navigate.,UHC APP,2019-01-28 20:06:06,5,jackryan02,,,
False,"I want to see what exactly was billed to UHC. 
I want to see how it was coded.",Details,2022-02-01 00:25:55,1,HanGrac,,,
False,What happened to Face ID to login!?!,What happened to Face ID to login!?!,2021-10-02 13:54:32,1,Nats87,,,
False,This is a great app to have!,TiffBM,2018-10-08 22:16:08,5,Doc TAB,,,
False,Bad,No I’m not enjoying it thanks for asking,2022-04-13 19:48:03,1,Hank Hangry,,,
False,Really great app! ✨✨✨,Amazing!,2019-07-18 02:33:54,5,Matt30266,,,
False,Cannot sign in with iOS 14.2,Error,2020-10-01 20:28:01,1,swg90,,,
False,Works great,Great App!,2019-02-20 09:49:49,5,Collins_90,,,
False,Love the app,4 stars,2019-03-20 15:11:13,4,Brelogcfffvdg,,,
False,Excellent services,Bibi,2019-02-17 14:15:42,5,AlleyBibi,,,
False,Great very specific.,UHC,2019-02-15 05:07:43,5,Chrisblambie,,,
False,Very helpful!!!,Review,2019-01-31 23:31:32,5,Lexiii108,,,
False,Love it,Helpful app,2018-11-20 07:22:45,5,bensjalamelamk,,,
False,Like a wallet for insurance,Great review,2018-10-31 00:04:28,5,carolinagata,,,
False,So far so good!!!,So Far So Good,2019-12-12 16:51:19,5,Marvdi,,,
False,They are only there to make money for shareholders by denying claims,Useless middlemen,2022-03-17 01:24:11,1,Nearhat,,,
False,Good and stable app,Good and stable app,2020-03-15 20:56:42,4,Syebyk,,,
False,☺️☺️☺️,Wonderful,2019-01-04 05:41:41,5,maryann2019,,,
False,Great insurance app,Great app,2019-01-02 22:37:59,5,T-movizile,,,
False,So fast and so cool! Nice!!,Nice app!,2018-08-01 21:30:37,5,jangkarl2,,,
False,Very useful,Great APP,2018-06-12 18:09:36,5,Jerryd180,,,
False,Great app,Great app,2020-11-13 22:30:43,5,wired pepper,,,
False,Very Very Very Very Very Very Helpful!!,😁,2019-08-20 18:25:32,5,batmanfreak62,,,
False,👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾,Easy app versatile app,2020-07-20 20:55:08,5,EyeGuy69,,,
False,This app never works,Never works,2018-12-31 00:42:09,1,Kayleighcutshair,We are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com and we will do our best to troubleshoot your issue.,6679483.0,2019-01-04T16:50:40Z
False,you should be proud of you developers! such a useless app!,plan is NOT supported!!!,2018-12-21 05:03:02,1,Toufikannab,"We are sorry to hear about your experience. At this time, not all plans are supported by the app. In the future, additional plans will be supported.",6504970.0,2018-12-21T19:21:36Z
False,Only accesses Dental coverage. Very poor design.,Bad,2022-03-31 01:23:54,1,mcdmanman,,,
False,Crazy archaic!,Cant print EOBs from phone?,2022-02-28 00:46:32,1,frustrated UHC subscriber,,,
False,Great app A+,User,2019-03-03 15:36:29,5,abouhiba,,,
False,Great app- easy to maneuver!!!!,UHC app,2018-09-14 00:57:12,5,halane64,,,
False,Seamless and simple,Manageable,2018-08-23 15:30:28,5,Karen Wise (kweezyyy),,,
False,Love it !!! Very handy dandy :),Great app,2018-04-25 20:33:19,5,BananaS 1992,,,
False,"Please add this, it's very easy",No Apple Wallet pass integration,2022-05-09 02:12:26,1,Eglock,,,
False,Beautiful,Love,2018-08-24 02:53:23,5,The @pp R@$er,,,
False,Need to see detail on claims.,Detail,2022-03-14 05:54:37,1,Wpnwillow,,,
False,So useful.,Love it.,2018-06-29 23:58:42,5,englandavid,,,
False,Very helpful app,LadyL 37,2019-11-22 18:19:38,5,LadyL 37,,,
False,Best medical insurance and company ever!!!!!,Tamatha Towns,2019-01-28 22:28:01,5,Tamatha Towns,,,
False,Very cool App,Very good App,2018-09-28 19:13:05,5,$enth1l,,,
False,Works asome,Great,2018-08-07 00:42:20,5,Heidi992011,,,
False,Great app!,Love this app!,2018-12-31 01:24:21,5,BeautifulMegatron,,,
False,Where’s the Dental Insurance for Anthony Lardaro?,Missing dental insurance card.,2022-02-09 23:51:01,1,T-blue22,,,
False,Awful,Worst app ever,2022-04-15 00:31:10,1,Ernesto Melchor Alonso,,,
False,"Member since Jan, 2022 
Unable to find primary care doctor.",NO PRIMARY CARE DOCTORS AVAILABLE WHERE I LIVE!,2022-02-23 17:37:37,1,cameliah,,,
False,Does not cover all United Healthcare plans.,Incomplete Coverage,2020-04-22 16:22:19,1,Marlinspike Hitch,,,
False,Very helpful!,Lisa P,2018-06-07 16:38:10,5,Paraj23,,,
False,Not bad. Decent & streamlined,Uhs app,2019-01-29 05:28:55,4,Miranda85C,,,
False,Love the site!!!!!,Mom0771,2018-04-20 19:03:46,5,Mom0771,,,
False,Help me make a OTC order,Can not get into OTC ordering!!!!,2022-04-18 22:17:28,1,stinky fishes,,,
False,Great app,Holstein,2018-12-21 17:45:26,5,Rushthap,,,
False,Where’s my HSA dollars …. Can’t readily find it,HSA Info ??,2022-02-17 20:12:25,1,Steve Stadnicki,,,
False,Very good,Great,2018-06-20 23:33:24,5,Brando724,,,
False,Why not?,Cant add medical card to apple wallet,2022-02-23 14:48:18,1,wilfong the wizard,,,
False,Nice app,Good app,2019-03-20 18:14:14,5,tirthap,,,
False,Thanks,F5forever,2019-01-18 02:10:07,5,F5forever,,,
False,I like it. Has claims and HSA,UHC,2018-11-27 01:56:39,5,birondino,,,
False,Love the app,Awesome,2019-01-13 06:41:39,5,GEHNDG,,,
False,Great app,Lawboy01,2018-12-26 11:05:54,5,Scott Schlegel,,,
False,As expected. Good.,Good,2018-10-24 20:16:18,5,Sooriyapsn,,,
False,Great app,Great app,2018-09-11 03:27:17,5,deweymcr,,,
False,It’s the best,Love it,2018-09-08 14:24:05,5,cnb van,,,
False,Brilliant app,Wayne,2018-06-23 01:01:53,5,tnsksbf,,,
False,The best.,United Healthcare,2018-11-14 20:51:59,5,tdrew2419,,,
False,Can’t find,Health Wellness?,2022-02-03 13:44:59,1,seaturtledug,,,
False,Verrryy useful !,Great,2018-10-09 19:31:32,5,jayyyah🔥,,,
False,Cannot add medical and dental card to apple wallet,Apple wallet,2022-02-20 14:35:43,1,lol20180719,,,
False,Awesome app,Joehawkins0321,2018-06-26 00:41:54,5,jjawkins0321,,,
False,Great app,App,2019-03-18 15:53:05,5,Danii1199887,,,
False,Great app,Great,2019-01-02 22:43:53,5,redsolis,,,
False,Good app,Piweasel77,2018-08-25 03:57:23,5,piweasel77,,,
False,The app is great!,Happy,2018-12-21 15:22:11,4,Healthy 311,,,
False,This app is garbage,"Confusing, inaccurate, TRASH",2019-01-21 22:59:54,1,morgmorgs11,"We are sorry to hear about your experience. For us to better assist you, please reach out to us at uhcmobile@uhc.com.",7067231.0,2019-01-29T15:46:33Z
False,Usual insurance company tricks,Garbage and complicated,2022-02-02 22:39:25,1,red463,,,
False,Love the app,Tammy,2019-01-18 01:04:14,5,Queen tt 1,,,
False,Great app,Nise1116,2018-09-18 22:27:26,5,nise1116,,,
False,Thanks,Liseel,2019-01-03 20:41:00,5,lelliottlee,,,
False,Great app.,UHC is a great app,2018-12-15 13:29:19,5,Banjiboo,,,
False,Great app,Ryan b,2018-11-17 21:11:13,5,oilers06,,,
False,Great awesome,Great,2018-06-06 21:38:19,5,ruiz7716,,,
False,Love it,Great,2018-09-25 11:03:15,5,jessiemchale,,,
False,Love it!!!,Amazing,2019-11-13 17:49:37,5,ReillyWife,,,
False,Please offer an iPad app.,iPad app?,2020-11-15 08:41:44,1,Clamball,,,
False,👍,Best app for uhc insuree,2018-11-28 03:58:38,5,늙어서괴로워,,,
False,Great app,LAStorey,2019-01-13 14:23:54,5,LAStorey,,,
False,Love this apps,Mrs,2019-02-04 23:14:12,5,Yakuza206,,,
False,Great App!,Great App!,2018-12-05 00:24:32,5,Sushmanth Vaibhav,,,
False,Awesome App,Jo T,2018-09-25 16:45:33,5,AJTyler82,,,
False,App is good,Good,2018-12-22 21:06:02,5,mannybus,,,
False,Did,Manny Planos,2018-11-16 22:03:47,4,Manny Plan,,,
False,They are the worst!,They are the worst!,2022-04-11 21:14:55,1,lqnsog,,,
False,Great app,Xxx,2018-06-29 19:23:09,5,dab0312,,,
False,There is no support whatsoever for the UHC Plan G Medicare Supplement plan sponsored by AARP,No support for UHC Plan G Supplement,2022-03-22 00:37:38,1,msjj56,,,
False,Love it,Awesome,2019-10-29 16:57:19,5,KroIVic,,,
False,Love love love this app!!! :),UHC,2019-04-11 01:48:45,5,Beachismyhappyplace:),,,
False,Great,Great,2018-09-05 14:30:17,5,slacker9786,,,
False,Great application,UHC,2019-01-03 03:44:49,4,Ants1975nick37,,,
False,Rx Bin info not listed on card,RX Bin,2022-02-19 22:42:59,1,Over_Rated,,,
False,Thanks,Won’t work with AARP/UHC Supplemental Plans,2019-02-08 22:23:40,1,Tombaby?,"We are sorry to hear about your experience. Not all UHC plans are supported at this time, but we are working on making it available to more members. For us to better assist you, please reach out to us at uhcmobile@uhc.com.",7298730.0,2019-02-14T14:44:11Z
False,Great,Great,2018-07-22 05:49:14,5,juliohedeza,,,
False,Awesome,Lo mejor,2022-04-12 10:45:28,5,Roge la manta,,,
False,Awesome app,Wapi,2018-11-21 19:49:28,5,kwani iko nini,,,
False,Great,Great aap,2020-04-22 13:28:11,5,rosinhas30,,,
False,No apple wallet support,A,2022-02-10 21:35:14,1,THEIA101,,,
False,Peter,My health2,2018-11-16 19:30:57,3,my health2 peter,,,
False,Love it!,Dzuckmom,2019-01-16 20:54:03,5,dzuckmom,,,
False,Love it,Love it!,2019-01-30 07:31:19,5,Amberrrr2012,,,
False,Pretty good,CS,2018-08-26 21:21:09,4,NaterPertater the Great,,,
False,Love this app!!!!!,UHC APP,2018-11-25 06:30:43,5,Lovethemhogs,,,
False,Awesome,Nurse Vicky,2019-03-11 17:52:55,4,nursevicky890,,,
False,Great app!,UHC,2019-01-07 22:09:44,5,UHC girl,,,
False,Great app!,UHC,2018-07-16 18:43:05,5,dodger9109,,,
False,The Best app!,Awesome,2019-01-07 14:49:30,3,chasingjulian21,,,
False,Awesome app..!!,Nidal Khan,2019-01-07 02:09:53,4,Nidal Khan,,,
False,Cool,Mongathue,2019-02-01 13:07:56,5,mongathue,,,
False,Love the app,BxBARBIE!!,2018-12-27 23:42:34,5,BXBARBIE!!,,,
False,Great App,UHC,2018-07-07 03:27:58,5,Maggie J.,,,
False,Good,Good,2018-11-01 14:23:38,5,Niña4546,,,
False,Good,Good,2018-08-01 21:07:45,5,Mashta,,,
False,Amazing app! Yay!,Yay!,2018-12-10 22:11:25,5,MastaB8z,,,
False,Coo coo,Neat!,2018-10-18 23:49:04,5,<I'm Batman>,,,
False,Nice,Nice,2018-09-20 12:13:07,4,JC_20,,,
False,I JUST LOVE THE APP,UHC,2022-04-13 15:03:43,5,Jacqueline SACRIPANTI,,,
