,title,rating,isEdited,content,userName,date,developerBody,developerID,developerModified,sentenceNumber,sentence,reviewNumber
2632,Can’t get into portal,2,False,"can’t get into portal. i used to love this app but i’m suddenly no longer able to get into it. it asks me to enter a 6 digit code that i receive via text, however it doesn’t give me anywhere to put the code. it’s pretty useless to me right now.",akrolli,2022-05-05 20:56:46,nan,nan,nan,2,i used to love this app but i do not suddenly no longer able to get into it.,631
2633,Can’t get into portal,2,False,"can’t get into portal. i used to love this app but i’m suddenly no longer able to get into it. it asks me to enter a 6 digit code that i receive via text, however it doesn’t give me anywhere to put the code. it’s pretty useless to me right now.",akrolli,2022-05-05 20:56:46,nan,nan,nan,3,"it asks me to enter a 6 digit code that i receive via text, however it does not give me anywhere to put the code.",631
2634,Can’t get into portal,2,False,"can’t get into portal. i used to love this app but i’m suddenly no longer able to get into it. it asks me to enter a 6 digit code that i receive via text, however it doesn’t give me anywhere to put the code. it’s pretty useless to me right now.",akrolli,2022-05-05 20:56:46,nan,nan,nan,4,it has pretty useless to me right now.,631
2635,App hasn’t worked for ages,1,False,"app hasn’t worked for ages. this app used to work great; however, it hasn’t worked for almost a year now and no one seems to care. i’m signing in with the correct username and password (i know it’s correct because i can sign in with it in the website) but the app tells me my login info is incorrect. i’ve tried to contact mayo several times to get the issue fixed and i’m met with silence. why have an app if it doesn’t work?",Half Crispy Duck,2021-12-31 02:23:35,nan,nan,nan,1,app has not worked for ages.,632
2636,App hasn’t worked for ages,1,False,"app hasn’t worked for ages. this app used to work great; however, it hasn’t worked for almost a year now and no one seems to care. i’m signing in with the correct username and password (i know it’s correct because i can sign in with it in the website) but the app tells me my login info is incorrect. i’ve tried to contact mayo several times to get the issue fixed and i’m met with silence. why have an app if it doesn’t work?",Half Crispy Duck,2021-12-31 02:23:35,nan,nan,nan,2,"this app used to work great; however, it has not worked for almost a year now and no one seems to care.",632
2637,App hasn’t worked for ages,1,False,"app hasn’t worked for ages. this app used to work great; however, it hasn’t worked for almost a year now and no one seems to care. i’m signing in with the correct username and password (i know it’s correct because i can sign in with it in the website) but the app tells me my login info is incorrect. i’ve tried to contact mayo several times to get the issue fixed and i’m met with silence. why have an app if it doesn’t work?",Half Crispy Duck,2021-12-31 02:23:35,nan,nan,nan,3,i do not signing in with the correct username and password (i know it has correct because i can sign in with it in the website) but the app tells me my login info is incorrect.,632
2638,App hasn’t worked for ages,1,False,"app hasn’t worked for ages. this app used to work great; however, it hasn’t worked for almost a year now and no one seems to care. i’m signing in with the correct username and password (i know it’s correct because i can sign in with it in the website) but the app tells me my login info is incorrect. i’ve tried to contact mayo several times to get the issue fixed and i’m met with silence. why have an app if it doesn’t work?",Half Crispy Duck,2021-12-31 02:23:35,nan,nan,nan,4,it is tried to contact mayo several times to get the issue fixed and i do not met with silence.,632
2639,App hasn’t worked for ages,1,False,"app hasn’t worked for ages. this app used to work great; however, it hasn’t worked for almost a year now and no one seems to care. i’m signing in with the correct username and password (i know it’s correct because i can sign in with it in the website) but the app tells me my login info is incorrect. i’ve tried to contact mayo several times to get the issue fixed and i’m met with silence. why have an app if it doesn’t work?",Half Crispy Duck,2021-12-31 02:23:35,nan,nan,nan,5,why have an app if it does not work?,632
2640,Horrible,1,False,horrible. i’ve repeatedly asked to speak to someone about the situation no response. stephanie cantees 205-294-2372,toonie12,2021-11-30 06:03:11,nan,nan,nan,1,horrible.,633
2641,Horrible,1,False,horrible. i’ve repeatedly asked to speak to someone about the situation no response. stephanie cantees 205-294-2372,toonie12,2021-11-30 06:03:11,nan,nan,nan,2,it is repeatedly asked to speak to someone about the situation no response.,633
2642,Horrible,1,False,horrible. i’ve repeatedly asked to speak to someone about the situation no response. stephanie cantees 205-294-2372,toonie12,2021-11-30 06:03:11,nan,nan,nan,3,stephanie canteen 205 - 294 - 2372,633
2643,E-check Fails,1,False,"e-check fails. i was quite satisfied with the app until the latest update: i’m no longer able to upload the e-check qr code into the wallet. that was so convenient!!! a shame, really.",PLGLSE,2021-06-28 15:36:47,nan,nan,nan,1,e - check fails.,634
2644,E-check Fails,1,False,"e-check fails. i was quite satisfied with the app until the latest update: i’m no longer able to upload the e-check qr code into the wallet. that was so convenient!!! a shame, really.",PLGLSE,2021-06-28 15:36:47,nan,nan,nan,2,i was quite satisfied with the app until the latest update: i do not no longer able to upload the e - check quick response code into the wallet.,634
2645,E-check Fails,1,False,"e-check fails. i was quite satisfied with the app until the latest update: i’m no longer able to upload the e-check qr code into the wallet. that was so convenient!!! a shame, really.",PLGLSE,2021-06-28 15:36:47,nan,nan,nan,3,that was so convenient!!!,634
2646,E-check Fails,1,False,"e-check fails. i was quite satisfied with the app until the latest update: i’m no longer able to upload the e-check qr code into the wallet. that was so convenient!!! a shame, really.",PLGLSE,2021-06-28 15:36:47,nan,nan,nan,4,"a shame, really.",634
2647,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,1,mister.,635
2648,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,2,felipe g calzadilla   12 8606 73.,635
2649,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,3,9433 s stanley pal.,635
2650,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,4,temple az 85284.,635
2651,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,5,telephone 786 350 0546 i am supposed to have an appointment with doctor.,635
2652,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,6,saline or doctor.,635
2653,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,7,collin.,635
2654,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,8,"tomorrow at about 10; 30 am, please!",635
2655,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,9,i need a little help.,635
2656,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,10,"i start and after listing the medication, when i am trying to continue it has disappeared.",635
2657,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,11,please help.,635
2658,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,12,felipe g calzadilla.,635
2659,Mr. Felipe G Calzadilla # 12 8606 73,5,False,"mr. felipe g calzadilla # 12 8606 73. 9433 s stanley pl. tempe az 85284. telephone 786 350 0546 i am supposed to have an appointment with dr. kahline or dr. collin. tomorrow at about 10;30 am, please! i need a little help. i start and after listing the medication, when i am trying to continue it has disappeared. please help. felipe g calzadilla. march 9 / 2021.",selipito,2021-03-09 17:38:30,nan,nan,nan,13,march 9  or  2021.,635
2660,Possible Patient,5,False,"possible patient. i’m not sure if i’m a mayo clinic patient??? in other words, i think someone might be doing fraud on my info...can you please have a rep contact me asap to straighten this out? ckeller 619-673-3763",Kittysland,2020-11-03 23:59:31,nan,nan,nan,1,possible patient.,636
2661,Possible Patient,5,False,"possible patient. i’m not sure if i’m a mayo clinic patient??? in other words, i think someone might be doing fraud on my info...can you please have a rep contact me asap to straighten this out? ckeller 619-673-3763",Kittysland,2020-11-03 23:59:31,nan,nan,nan,2,i do not not sure if i do not a mayo clinic patient???,636
2662,Possible Patient,5,False,"possible patient. i’m not sure if i’m a mayo clinic patient??? in other words, i think someone might be doing fraud on my info...can you please have a rep contact me asap to straighten this out? ckeller 619-673-3763",Kittysland,2020-11-03 23:59:31,nan,nan,nan,3,"in other words, i think someone might be doing fraud on my info... can you please have a rep contact me asap to straighten this out?",636
2663,Possible Patient,5,False,"possible patient. i’m not sure if i’m a mayo clinic patient??? in other words, i think someone might be doing fraud on my info...can you please have a rep contact me asap to straighten this out? ckeller 619-673-3763",Kittysland,2020-11-03 23:59:31,nan,nan,nan,4,keller 619 - 673 - 3763,636
2664,Mayo Patient app quality,5,False,"mayo patient app quality. this app has been a pleasure to use at all levels.  thank you,  james jordan, m.d.",Doc. J.,2020-08-25 13:58:50,nan,nan,nan,1,mayo patient app quality.,637
2665,Mayo Patient app quality,5,False,"mayo patient app quality. this app has been a pleasure to use at all levels.  thank you,  james jordan, m.d.",Doc. J.,2020-08-25 13:58:50,nan,nan,nan,2,this app has been a pleasure to use at all levels.,637
2666,Mayo Patient app quality,5,False,"mayo patient app quality. this app has been a pleasure to use at all levels.  thank you,  james jordan, m.d.",Doc. J.,2020-08-25 13:58:50,nan,nan,nan,3,"thank you, james jordan, m. d.",637
2667,I preferred the previous app,3,False,"i preferred the previous app. this one offers tips of the day etc.,  but i don’t want any tips of the day. it’s not easy anymore to get where i directly want to get to.  i just want to get to the md messages and test results.",htwtsk,2019-07-17 17:14:47,nan,nan,nan,1,i preferred the previous app.,638
2668,I preferred the previous app,3,False,"i preferred the previous app. this one offers tips of the day etc.,  but i don’t want any tips of the day. it’s not easy anymore to get where i directly want to get to.  i just want to get to the md messages and test results.",htwtsk,2019-07-17 17:14:47,nan,nan,nan,2,"this one offers tips of the day etc., but i do not want any tips of the day.",638
2669,I preferred the previous app,3,False,"i preferred the previous app. this one offers tips of the day etc.,  but i don’t want any tips of the day. it’s not easy anymore to get where i directly want to get to.  i just want to get to the md messages and test results.",htwtsk,2019-07-17 17:14:47,nan,nan,nan,3,it has not easy anymore to get where i directly want to get to.,638
2670,I preferred the previous app,3,False,"i preferred the previous app. this one offers tips of the day etc.,  but i don’t want any tips of the day. it’s not easy anymore to get where i directly want to get to.  i just want to get to the md messages and test results.",htwtsk,2019-07-17 17:14:47,nan,nan,nan,4,i just want to get to the doctor of medicine messages and test results.,638
2671,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,1,needs messaging notifications and other issues.,639
2672,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,2,"i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.",639
2673,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,3,"it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you are often called in late.",639
2674,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,4,"so if you are running late, there is no way to see when your appointment was scheduled, to see how late you are running.",639
2675,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,5,"it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e - check - in, it will not tell you this information.",639
2676,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,6,"overall, i expect better from mayo clinic.",639
2677,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,7,update on 7  or  17  or  2019 the app will not let me log in.,639
2678,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,8,it is updated to the current version and it still just sits there spinning and after a couple minutes tells me i cannot log in to the patient portal at this time.,639
2679,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,9,yet i can log in on my computer via the webpage just fine.,639
2680,Needs Messaging Notifications and Other Issues,1,False,"needs messaging notifications and other issues. i like using the app to communicate with my providers, but a push notification of new messages would be extremely helpful.  it is not useful that your current appointment disappears from your schedule after the time of the appointment, since you're often called in late. so if you are running late, there is no way to see when your appt was scheduled, to see how late you're running.   it also makes no sense that if you check in with a live person, they will tell you which door you will be called from, but if you use the kiosk or e-check-in, it won't tell you this information.   overall, i expect better from mayo clinic.  update on 7/17/2019 the app will not let me log in. i've updated to the current version and it still just sits there spinning and after a couple minutes tells me i can't log in to the patient portal at this time. yet i can log in on my computer via the webpage just fine. this app is getting worse and worse.",firewhale,2019-07-17 16:32:50,nan,nan,nan,10,this app is getting worse and worse.,639
2681,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,1,the send button is not visible to voiceover accessibility when sending a message.,640
2682,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,2,"although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover.",640
2683,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,3,i am using the built - in voiceover screen reader.,640
2684,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,4,clearly accessibility was not tested!,640
2685,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,5,"update march 7, 2019.",640
2686,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,6,the claims affixing voiceover issues in the latest update are over rated.,640
2687,The send button is not visible to VoiceOver accessibility when sending a message.,1,False,"the send button is not visible to voiceover accessibility when sending a message. although i can create the text for a message i wish to send, i cannot send it, because the send button is not accessible to voiceover. i am using the built-in voiceover screen reader. clearly accessibility was not tested!  update march 7, 2019. the claims offixing voiceover issues in the latest update are over rated. one cannot send any messages because the send button is not visible to voiceover users.",kfjelsted,2019-03-08 08:28:09,nan,nan,nan,7,one cannot send any messages because the send button is not visible to voiceover users.,640
2688,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,1,works well no major problems.,641
2689,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,2,i do not using version 2. 5 on is 7. used the app during my recent trip to the mayo clinic.,641
2690,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,3,"it did crash a couple of times, girl i was accessing my test records (i had a lot of tests done).",641
2691,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,4,"very convenient to have this app on my iphone, and it notified me about my upcoming appointments.",641
2692,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,5,tiny pictures of my x - rays taken at mayo are displayed in this app but when i access the web site on my laptop they are not shown at all.,641
2693,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,6,there also i do not know any way to send a message to your doctor from within this app.,641
2694,Works well no major problems,4,False,"works well no major problems. i'm using version 2.5 on ios 7. used the app during my recent trip to the mayo clinic. it did crash a couple of times, iirc i was accessing my test records (i had a lot of tests done). very convenient to have this app on my iphone, and it notified me about my upcoming appointments. tiny pictures of my x-rays taken at mayo are displayed in this app but when i access the web site on my laptop they aren't shown at all. there also isn't any way to send a message to your doctor from within this app. docking one star due to crashes i experienced and no messaging capability.",SFengineer,2015-05-06 16:59:45,nan,nan,nan,7,docking one star due to crashes i experienced and no messaging capability.,641
